frame,phase,frameMs,dispatchMs,taskSumMs,taskMaxMs,tasks,threads,waitMs,afterLastTaskMs,balanceRatio
23,mesh_fill,43.725059,0.187175,0.031491,0.01437,8,2,0.00012,0.081576,0.27393006263048014
24,view_projection,43.356445,3.551721,25.920031,3.372826,8,8,3.406517,0.056981,0.9606199296969368
24,view_scores,43.356445,3.091189,20.139786,2.943895,8,8,2.905294,0.080522,0.8551504894026452
24,receiver_stage,43.356445,12.065868,61.308708,11.794609,8,8,11.876193,0.048957,0.6497535017905215
24,face_fill,43.356445,0.164074,0.0046,0.00348,8,1,0.00012,0.083342,0.16522988505747127
24,mesh_fill,43.356445,0.194945,0.033551,0.01449,8,2,0.00033,0.058841,0.28943236714975845
25,view_projection,47.648879,4.658173,30.292975,4.436642,8,8,4.51628,0.071042,0.8534882631954528
25,view_scores,47.648879,2.946795,19.009432,2.829322,8,8,2.779781,0.051861,0.8398404282015268
25,receiver_stage,47.648879,11.108813,64.980292,10.904412,8,8,10.96295,0.057637,0.7448853271501481
25,face_fill,47.648879,0.222715,0.112103,0.108823,8,2,0.059551,0.053111,0.1287675858963638
25,mesh_fill,47.648879,0.210885,0.038491,0.015311,8,2,0.00011,0.078702,0.3142430278884462
26,view_projection,47.238778,3.623117,26.176678,3.382126,8,8,3.481053,0.093051,0.9674638821853473
26,view_scores,47.238778,1.617731,10.852775,1.478877,8,8,1.466427,0.059865,0.9173155543023523
26,receiver_stage,47.238778,11.984201,65.516774,11.76553,8,8,11.833827,0.060517,0.6960669642591536
26,face_fill,47.238778,0.145824,0.00258,0.00165,8,1,0.0002,0.091057,0.19545454545454544
26,mesh_fill,47.238778,0.214215,0.038651,0.01486,8,2,0.00035,0.074815,0.32512617765814267
27,view_projection,51.499753,4.31933,29.742053,4.106343,8,8,4.171216,0.080592,0.9053692360818373
27,view_scores,51.499753,2.497019,17.286261,2.3491,8,8,2.302934,0.050051,0.9198342450300115
27,receiver_stage,51.499753,14.102464,68.103279,13.883304,8,8,13.939309,0.04737,0.6131760764584568
27,face_fill,51.499753,0.141033,0.00352,0.00225,8,1,0.00014,0.089736,0.19555555555555557
27,mesh_fill,51.499753,0.154074,0.024591,0.00674,8,2,0.00012,0.080706,0.4560645400593471
28,view_projection,45.632043,3.434782,22.551315,3.250423,8,8,3.296658,0.062035,0.8672453939071929
28,view_scores,45.632043,3.674874,25.252453,3.492079,8,8,3.497209,0.051955,0.903919019300537
