frame,source,nominalSeconds,event,width,height,fov,near,far,px,py,pz,fx,fy,fz,view00,view01,view02,view03,view10,view11,view12,view13,view20,view21,view22,view23,view30,view31,view32,view33,no00,no01,no02,no03,no10,no11,no12,no13,no20,no21,no22,no23,no30,no31,no32,no33,zo00,zo01,zo02,zo03,zo10,zo11,zo12,zo13,zo20,zo21,zo22,zo23,zo30,zo31,zo32,zo33,poseHash,noHash,zoHash
14,14,0.46666666666666667,move,1280,720,60,0.10000000149011612,800,0,42.932910919189453,57.936843872070312,0,-0.57910579442977905,-0.81525248289108276,1,0,-0,0,-0,0.81525248289108276,0.57910579442977905,0,0,-0.57910579442977905,0.81525248289108276,0,-0,-1.4496002197265625,-72.095855712890625,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,6306460604977755425,8978485323759722736,16472631916131570448
15,15,0.5,move,1280,720,60,0.10000000149011612,800,0,41.922382354736328,55.789474487304688,0,-0.58407336473464966,-0.81170082092285156,1,0,-0,0,-0,0.81170082092285156,0.58407336473464966,0,0,-0.58407336473464966,0.81170082092285156,0,-0,-1.4432830810546875,-69.770111083984375,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,2178370761421052680,17076475754860609529,16390994161971492521
16,16,0.53333333333333333,move,1280,720,60,0.10000000149011612,800,0,40.911853790283203,53.642101287841797,0,-0.58936607837677002,-0.80786609649658203,0.99999994039535522,0,-0,0,-0,0.80786603689193726,0.58936607837677002,0,0,-0.58936601877212524,0.80786609649658203,0,-0,-1.4364643096923828,-67.44769287109375,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,9435074305572384174,8927672029999007375,5376989260028233867
17,17,0.56666666666666665,move,1280,720,60,0.10000000149011612,800,0,39.901329040527344,51.494735717773438,0,-0.5950157642364502,-0.80371415615081787,1,0,-0,0,-0,0.80371415615081787,0.5950157642364502,0,0,-0.5950157642364502,0.80371415615081787,0,-0,-1.4290847778320312,-65.12896728515625,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,18383799261541430049,8301037061017976560,15795183653389824272
18,18,0.59999999999999998,move,1280,720,60,0.10000000149011612,800,0,38.890804290771484,49.347366333007812,0,-0.60105854272842407,-0.79920494556427002,1,0,-0,0,-0,0.79920494556427002,0.60105854272842407,0,0,-0.60105854272842407,0.79920494556427002,0,-0,-1.4210662841796875,-62.814308166503906,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,2938565684389912826,510441011448808323,4606243253017667639
19,19,0.6333333333333333,move,1280,720,60,0.10000000149011612,800,0,37.880275726318359,47.199996948242188,0,-0.607535719871521,-0.7942923903465271,0.99999994039535522,0,-0,0,-0,0.79429233074188232,0.607535719871521,0,0,-0.60753566026687622,0.7942923903465271,0,-0,-1.4123306274414062,-60.504219055175781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,5418473058151671317,15941134475030701772,10555147347529603908
20,20,0.66666666666666663,move,1280,720,60,0.10000000149011612,800,0,36.869754791259766,45.052635192871094,0,-0.61449378728866577,-0.78892159461975098,1,0,-0,0,-0,0.78892159461975098,0.61449378728866577,0,0,-0.61449378728866577,0.78892159461975098,0,-0,-1.4027805328369141,-58.199230194091797,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,8012391143934277409,16131861143581606640,5179263662243902736
21,21,0.69999999999999996,move,1280,720,60,0.10000000149011612,800,0,35.859226226806641,42.905265808105469,0,-0.62198621034622192,-0.78302818536758423,1,0,-0,0,-0,0.78302818536758423,0.62198621034622192,0,0,-0.62198621034622192,0.78302818536758423,0,-0,-1.3923015594482422,-55.899974822998047,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,17123669456043420660,5719741352011129997,12701733393994861285
22,22,0.73333333333333328,move,1280,720,60,0.10000000149011612,800,0,34.848701477050781,40.757896423339844,0,-0.6300739049911499,-0.77653521299362183,1,0,-0,0,-0,0.77653521299362183,0.6300739049911499,0,0,-0.6300739049911499,0.77653521299362183,0,-0,-1.3807563781738281,-53.607200622558594,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,1955797328922037677,2116277954639270196,16829713641795639820
23,23,0.76666666666666672,move,1280,720,60,0.10000000149011612,800,0,33.838172912597656,38.610527038574219,0,-0.63882672786712646,-0.76935058832168579,1,0,-0,0,-0,0.76935058832168579,0.63882672786712646,0,0,-0.63882672786712646,0.76935058832168579,0,-0,-1.3679828643798828,-51.321762084960938,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,5291482944950510615,4682426294835668542,8851312085120221386
24,24,0.80000000000000004,move,1280,720,60,0.10000000149011612,800,0,32.827648162841797,36.463157653808594,0,-0.64832538366317749,-0.76136338710784912,1,0,-0,0,-0,0.76136338710784912,0.64832538366317749,0,0,-0.64832538366317749,0.76136338710784912,0,-0,-1.3537788391113281,-49.044708251953125,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,250772319082506594,9267162002672649819,5837941994583438575
25,25,0.83333333333333337,move,1280,720,60,0.10000000149011612,800,0,31.817119598388672,34.315788269042969,0,-0.65866243839263916,-0.75243866443634033,1,0,-0,0,-0,0.75243866443634033,0.65866243839263916,0,0,-0.65866243839263916,0.75243866443634033,0,-0,-1.3379116058349609,-46.777267456054688,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,7619755826564318184,17090124215556692633,7085088410453296905
26,26,0.8666666666666667,move,1280,720,60,0.10000000149011612,800,0,30.806594848632812,32.168422698974609,0,-0.6699448823928833,-0.74241083860397339,0.99999994039535522,0,-0,0,-0,0.74241077899932861,0.6699448823928833,0,0,-0.66994482278823853,0.74241083860397339,0,-0,-1.3200798034667969,-44.520904541015625,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,9371681925295200912,557965572745399761,15079601445568620929
27,27,0.90000000000000002,move,1280,720,60,0.10000000149011612,800,0,29.79606819152832,30.021053314208984,0,-0.68229639530181885,-0.7310757040977478,1,0,-0,0,-0,0.7310757040977478,0.68229639530181885,0,0,-0.68229639530181885,0.7310757040977478,0,-0,-1.2999248504638672,-42.277412414550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,8855986939690166671,10386344148300498470,4008759603950460274
28,28,0.93333333333333335,move,1280,720,60,0.10000000149011612,800,0,28.785543441772461,27.873687744140625,0,-0.69585919380187988,-0.71817833185195923,1,0,-0,0,-0,0.71817833185195923,0.69585919380187988,0,0,-0.69585919380187988,0.71817833185195923,0,-0,-1.2769908905029297,-40.048965454101562,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,9363830281617485596,14701794443105304037,2768534019994237501
29,29,0.96666666666666667,move,1280,720,60,0.10000000149011612,800,0,27.775012969970703,25.726314544677734,0,-0.71079635620117188,-0.70339775085449219,1,0,-0,0,-0,0.70339775085449219,0.71079635620117188,0,0,-0.71079635620117188,0.70339775085449219,0,-0,-1.2507114410400391,-37.838211059570312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,9173239434284023389,13602678957501318500,2952226085623936572
30,30,1,move,1280,720,60,0.10000000149011612,800,0,26.764490127563477,23.578948974609375,0,-0.72729361057281494,-0.68632638454437256,1,0,-0,0,-0,0.68632638454437256,0.72729361057281494,0,0,-0.72729361057281494,0.68632638454437256,0,-0,-1.2203559875488281,-35.64849853515625,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,7470735546440561090,17125743126840486651,7694035880117850959
31,31,1.0333333333333334,move,1280,720,60,0.10000000149011612,800,0,25.753959655761719,21.431575775146484,0,-0.74555820226669312,-0.66644060611724854,1,0,-0,0,-0,0.66644060611724854,0.74555820226669312,0,0,-0.74555820226669312,0.66644060611724854,0,-0,-1.18499755859375,-33.48394775390625,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14538872058360987409,5496243291125189984,889061922439085312
32,32,1.0666666666666667,return,1280,720,60,0.10000000149011612,800,0,25.417121887207031,20.715793609619141,0,-0.75207746028900146,-0.65907466411590576,1,0,-0,0,-0,0.65907466411590576,0.75207746028900146,0,0,-0.75207746028900146,0.65907466411590576,0,-0,-1.1718997955322266,-32.768898010253906,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,1019855594925970130,14390401986023201675,4089226388144007583
33,33,1.1000000000000001,return,1280,720,60,0.10000000149011612,800,0,26.427642822265625,22.863155364990234,0,-0.73317456245422363,-0.68004035949707031,1,0,-0,0,-0,0.68004035949707031,0.73317456245422363,0,0,-0.73317456245422363,0.68004035949707031,0,-0,-1.2091789245605469,-34.923942565917969,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,15298613093402656809,4356415255415031944,10568683922193315272
34,34,1.1333333333333333,return,1280,720,60,0.10000000149011612,800,0,27.438173294067383,25.010528564453125,0,-0.71611237525939941,-0.69798505306243896,0.99999994039535522,0,-0,0,-0,0.69798499345779419,0.71611237525939941,0,0,-0.71611231565475464,0.69798505306243896,0,-0,-1.2410869598388672,-37.105789184570312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14605035512522234105,4493555920290805208,7836898921096494488
35,35,1.1666666666666667,return,1280,720,60,0.10000000149011612,800,0,28.448698043823242,27.157894134521484,0,-0.70067685842514038,-0.71347880363464355,1,0,-0,0,-0,0.71347880363464355,0.70067685842514038,0,0,-0.70067685842514038,0.71347880363464355,0,-0,-1.2686347961425781,-39.309925079345703,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,5830011229269486564,4394289448292754813,9979176921371037845
36,36,1.2,return,1280,720,60,0.10000000149011612,800,0,29.459226608276367,29.305267333984375,0,-0.68667507171630859,-0.72696447372436523,1,0,-0,0,-0,0.72696447372436523,0.68667507171630859,0,0,-0.68667507171630859,0.72696447372436523,0,-0,-1.2926158905029297,-41.532806396484375,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,10696403769984118135,5947041203457735646,467916010990320042
37,37,1.2333333333333334,return,1280,720,60,0.10000000149011612,800,0,30.469751358032227,31.452632904052734,0,-0.67393660545349121,-0.7387891411781311,1,0,-0,0,-0,0.7387891411781311,0.67393660545349121,0,0,-0.67393660545349121,0.7387891411781311,0,-0,-1.3136405944824219,-43.77154541015625,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,10120359300478882461,1673165607061538724,7073683415577133948
38,38,1.2666666666666666,return,1280,720,60,0.10000000149011612,800,0,31.480278015136719,33.600002288818359,0,-0.66231238842010498,-0.74922776222229004,1,0,-0,0,-0,0.74922776222229004,0.66231238842010498,0,0,-0.66231238842010498,0.74922776222229004,0,-0,-1.3321990966796875,-46.023834228515625,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,403155581617794295,6476989466559922782,5200653831857580330
39,39,1.3,return,1280,720,60,0.10000000149011612,800,0,32.490806579589844,35.747371673583984,0,-0.6516728401184082,-0.75850009918212891,1,0,-0,0,-0,0.75850009918212891,0.6516728401184082,0,0,-0.6516728401184082,0.75850009918212891,0,-0,-1.3486881256103516,-48.287761688232422,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,1081302643380333549,5063677509217646452,12790503332646570316
40,40,1.3333333333333333,return,1280,720,60,0.10000000149011612,800,0,33.501331329345703,37.894737243652344,0,-0.64190578460693359,-0.76678347587585449,1,0,-0,0,-0,0.76678347587585449,0.64190578460693359,0,0,-0.64190578460693359,0.76678347587585449,0,-0,-1.3634147644042969,-50.561756134033203,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,6311920032023932543,7766686129432196758,6333181889046222882
41,41,1.3666666666666667,return,1280,720,60,0.10000000149011612,800,0,34.511856079101562,40.042110443115234,0,-0.63291376829147339,-0.77422225475311279,1,0,-0,0,-0,0.77422225475311279,0.63291376829147339,0,0,-0.63291376829147339,0.77422225475311279,0,-0,-1.3766441345214844,-52.844520568847656,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,2024428454690999814,1692120938401987799,11517448277112411187
42,42,1.3999999999999999,return,1280,720,60,0.10000000149011612,800,0,35.522384643554688,42.189476013183594,0,-0.62461274862289429,-0.78093469142913818,1,0,-0,0,-0,0.78093469142913818,0.62461274862289429,0,0,-0.62461274862289429,0.78093469142913818,0,-0,-1.3885765075683594,-55.134956359863281,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14056872059402089257,1447901605653785480,7660170272432068808
43,43,1.4333333333333333,return,1280,720,60,0.10000000149011612,800,0,36.532909393310547,44.336845397949219,0,-0.61692905426025391,-0.78701877593994141,1,0,-0,0,-0,0.78701877593994141,0.61692905426025391,0,0,-0.61692905426025391,0.78701877593994141,0,-0,-1.3993968963623047,-57.432144165039062,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,12168669545321051637,6243104513419937004,8734608765156957092
44,44,1.4666666666666666,return,1280,720,60,0.10000000149011612,800,0,37.543434143066406,46.484214782714844,0,-0.6097990870475769,-0.7925560474395752,1,0,-0,0,-0,0.7925560474395752,0.6097990870475769,0,0,-0.6097990870475769,0.7925560474395752,0,-0,-1.4092445373535156,-59.735298156738281,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,4620575981988401562,5544854801592746595,12406146116983701847
