frame,source,nominalSeconds,event,width,height,fov,near,far,px,py,pz,fx,fy,fz,view00,view01,view02,view03,view10,view11,view12,view13,view20,view21,view22,view23,view30,view31,view32,view33,no00,no01,no02,no03,no10,no11,no12,no13,no20,no21,no22,no23,no30,no31,no32,no33,zo00,zo01,zo02,zo03,zo10,zo11,zo12,zo13,zo20,zo21,zo22,zo23,zo30,zo31,zo32,zo33,poseHash,noHash,zoHash
0,0,0,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0,-0.35521775484085083,-0.93478357791900635,0.99999994039535522,0,-0,0,-0,0.93478351831436157,0.35521775484085083,0,0,-0.35521772503852844,0.93478357791900635,0,-0,-23.033065795898438,-85.775741577148438,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14184753971273281409,12583005018563326352,13595546011279822064
1,1,0.033333333333333333,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.036889772862195969,-0.35521775484085083,-0.93405544757843018,0.99922102689743042,0.014018112793564796,-0.036889772862195969,0,-0,0.93478363752365112,0.35521775484085083,0,0.039463434368371964,-0.35494104027748108,0.93405544757843018,0,-2.841367244720459,-23.052993774414062,-85.723312377929688,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,9120478494718187102,5986608282299415679,6796829509685033467
2,2,0.066666666666666666,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.073722079396247864,-0.35521775484085083,-0.93187201023101807,0.99688524007797241,0.028014387935400009,-0.073722079396247864,0,-0,0.93478357791900635,0.35521775484085083,0,0.078865393996238708,-0.35411134362220764,0.93187201023101807,0,-5.6783084869384766,-23.112728118896484,-85.566108703613281,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,7998417163242067287,1711380385938966142,17149777684431694602
3,3,0.10000000000000001,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.11043950915336609,-0.35521775484085083,-0.92823672294616699,0.99299633502960205,0.041967008262872696,-0.11043950915336609,0,-0,0.9347834587097168,0.35521775484085083,0,0.11814446002244949,-0.3527299165725708,0.92823672294616699,0,-8.5064010620117188,-23.212188720703125,-85.304367065429688,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,5131109389178652546,4525654954488285883,2654326603664492047
4,4,0.13333333333333333,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.14698491990566254,-0.35521778464317322,-0.92315536737442017,0.98756051063537598,0.055854272097349167,-0.14698491990566254,0,-0,0.93478357791900635,0.35521778464317322,0,0.15723951160907745,-0.35079905390739441,0.92315536737442017,0,-11.321245193481445,-23.351213455200195,-84.938507080078125,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,4838675604564142140,6100005199387358533,16263584140246339549
5,5,0.16666666666666666,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.18330127000808716,-0.35521775484085083,-0.91663569211959839,0.98058593273162842,0.069654479622840881,-0.18330127000808716,0,-0,0.93478351831436157,0.35521775484085083,0,0.19608952105045319,-0.34832152724266052,0.91663569211959839,0,-14.11844539642334,-23.529592514038086,-84.469093322753906,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14366333200525358682,3404451723901020451,27034657880765463
6,6,0.20000000000000001,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.21933206915855408,-0.35521775484085083,-0.90868794918060303,0.97208374738693237,0.083346180617809296,-0.21933206915855408,0,-0,0.93478357791900635,0.35521775484085083,0,0.23463405668735504,-0.34530141949653625,0.90868794918060303,0,-16.893651962280273,-23.747043609619141,-83.8968505859375,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,10314882453564972480,18179668533566928769,8157088480806366897
7,7,0.23333333333333334,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.25502118468284607,-0.35521775484085083,-0.89932447671890259,0.96206700801849365,0.096908040344715118,-0.25502118468284607,0,-0,0.93478351831436157,0.35521775484085083,0,0.27281305193901062,-0.34174329042434692,0.89932447671890259,0,-19.642539978027344,-24.003225326538086,-83.222686767578125,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,16901635565576966295,1333623761128427454,12698170867707766090
8,8,0.26666666666666666,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.2903130054473877,-0.35521778464317322,-0.88855993747711182,0.95055145025253296,0.11031893640756607,-0.2903130054473877,0,-0,0.93478357791900635,0.35521778464317322,0,0.31056705117225647,-0.3376527726650238,0.88855993747711182,0,-22.360828399658203,-24.297746658325195,-82.447639465332031,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,16024541428962357835,7705297631070806778,15050478115247561710
9,9,0.29999999999999999,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.32515245676040649,-0.35521778464317322,-0.87641102075576782,0.93755495548248291,0.1235579326748848,-0.32515245676040649,0,-0,0.93478357791900635,0.35521778464317322,0,0.34783712029457092,-0.33303618431091309,0.87641102075576782,0,-25.044273376464844,-24.63014030456543,-81.572921752929688,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,16538779004735376876,1255202132807580597,4487771728934646029
10,10,0.33333333333333331,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.35948529839515686,-0.35521775484085083,-0.86289668083190918,0.92309778928756714,0.13660441339015961,-0.35948529839515686,0,-0,0.93478357791900635,0.35521775484085083,0,0.38456526398658752,-0.32790073752403259,0.86289668083190918,0,-27.688699722290039,-24.999893188476562,-80.599884033203125,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,13378619303403640563,2773747267979917330,14008771660287044198
11,11,0.36666666666666664,reveal,1280,720,60,0.10000000149011612,800,0,52,72,0.39325812458992004,-0.35521775484085083,-0.8480379581451416,0.90720242261886597,0.14943808317184448,-0.39325812458992004,0,-0,0.93478351831436157,0.35521775484085083,0,0.42069429159164429,-0.32225441932678223,0.8480379581451416,0,-30.289989471435547,-25.406423568725586,-79.530052185058594,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,8648150199968028689,15895004751641785952,11287823382955681280
