frame,source,nominalSeconds,event,width,height,fov,near,far,px,py,pz,fx,fy,fz,view00,view01,view02,view03,view10,view11,view12,view13,view20,view21,view22,view23,view30,view31,view32,view33,no00,no01,no02,no03,no10,no11,no12,no13,no20,no21,no22,no23,no30,no31,no32,no33,zo00,zo01,zo02,zo03,zo10,zo11,zo12,zo13,zo20,zo21,zo22,zo23,zo30,zo31,zo32,zo33,poseHash,noHash,zoHash
0,0,0,reveal,1280,720,60,0.10000000149011612,800,0,40.103435516357422,72,0,-0.35521775484085083,-0.93478357791900635,0.99999994039535522,0,-0,0,-0,0.93478351831436157,0.35521775484085083,0,0,-0.35521772503852844,0.93478357791900635,0,-0,-11.912353515625,-81.549873352050781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14062494326148863578,8755788797748037923,5378371731727782935
1,1,0.033333333333333333,reveal,1280,720,60,0.10000000149011612,800,0,40.103435516357422,72,0.036889772862195969,-0.35521775484085083,-0.93405544757843018,0.99922102689743042,0.014018112793564796,-0.036889772862195969,0,-0,0.93478363752365112,0.35521775484085083,0,0.039463434368371964,-0.35494104027748108,0.93405544757843018,0,-2.841367244720459,-11.932281494140625,-81.497444152832031,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,639180119948424568,13240644243695323753,10423669512237575065
2,2,0.066666666666666666,reveal,1280,720,60,0.10000000149011612,800,0,40.103435516357422,72,0.073722079396247864,-0.35521775484085083,-0.93187201023101807,0.99688524007797241,0.028014387935400009,-0.073722079396247864,0,-0,0.93478357791900635,0.35521775484085083,0,0.078865393996238708,-0.35411134362220764,0.93187201023101807,0,-5.6783084869384766,-11.992015838623047,-81.340240478515625,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,3854566805709712664,11189239119446096713,2482710272509260473
3,3,0.10000000000000001,reveal,1280,720,60,0.10000000149011612,800,0,40.103435516357422,72,0.11043950915336609,-0.35521775484085083,-0.92823672294616699,0.99299633502960205,0.041967008262872696,-0.11043950915336609,0,-0,0.9347834587097168,0.35521775484085083,0,0.11814446002244949,-0.3527299165725708,0.92823672294616699,0,-8.5064010620117188,-12.091476440429688,-81.078498840332031,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,750211374447085788,12789011392130889125,15348604103777175805
4,4,0.13333333333333333,reveal,1280,720,60,0.10000000149011612,800,0,40.103435516357422,72,0.14698491990566254,-0.35521778464317322,-0.92315536737442017,0.98756051063537598,0.055854272097349167,-0.14698491990566254,0,-0,0.93478357791900635,0.35521778464317322,0,0.15723951160907745,-0.35079905390739441,0.92315536737442017,0,-11.321245193481445,-12.230501174926758,-80.712638854980469,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14630610399934725012,12368305320525493869,10858656128181127429
5,5,0.16666666666666666,reveal,1280,720,60,0.10000000149011612,800,0,40.103435516357422,72,0.18330127000808716,-0.35521775484085083,-0.91663569211959839,0.98058593273162842,0.069654479622840881,-0.18330127000808716,0,-0,0.93478351831436157,0.35521775484085083,0,0.19608952105045319,-0.34832152724266052,0.91663569211959839,0,-14.11844539642334,-12.408880233764648,-80.24322509765625,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,15148228782764366190,10139989416267324751,14148923702915173451
6,6,0.20000000000000001,reveal,1280,720,60,0.10000000149011612,800,0,40.103435516357422,72,0.21933206915855408,-0.35521775484085083,-0.90868794918060303,0.97208374738693237,0.083346180617809296,-0.21933206915855408,0,-0,0.93478357791900635,0.35521775484085083,0,0.23463405668735504,-0.34530141949653625,0.90868794918060303,0,-16.893651962280273,-12.626331329345703,-79.670982360839844,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14253462767278840326,12805838474547415255,4184421739548287027
7,7,0.23333333333333334,reveal,1280,720,60,0.10000000149011612,800,0,40.103435516357422,72,0.25502118468284607,-0.35521775484085083,-0.89932447671890259,0.96206700801849365,0.096908040344715118,-0.25502118468284607,0,-0,0.93478351831436157,0.35521775484085083,0,0.27281305193901062,-0.34174329042434692,0.89932447671890259,0,-19.642539978027344,-12.882513046264648,-78.996818542480469,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,11595568530593204512,1492572803878086049,1236009409734362769
8,8,0.26666666666666666,reveal,1280,720,60,0.10000000149011612,800,0,40.103435516357422,72,0.2903130054473877,-0.35521778464317322,-0.88855993747711182,0.95055145025253296,0.11031893640756607,-0.2903130054473877,0,-0,0.93478357791900635,0.35521778464317322,0,0.31056705117225647,-0.3376527726650238,0.88855993747711182,0,-22.360828399658203,-13.177034378051758,-78.221771240234375,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,7179584398192493625,3714374725439505944,15673819652265557208
9,9,0.29999999999999999,reveal,1280,720,60,0.10000000149011612,800,0,40.103435516357422,72,0.32515245676040649,-0.35521778464317322,-0.87641102075576782,0.93755495548248291,0.1235579326748848,-0.32515245676040649,0,-0,0.93478357791900635,0.35521778464317322,0,0.34783712029457092,-0.33303618431091309,0.87641102075576782,0,-25.044273376464844,-13.509428024291992,-77.3470458984375,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,1611535163608372899,17523273464588375490,15717080878573623574
