frame,source,nominalSeconds,event,width,height,fov,near,far,px,py,pz,fx,fy,fz,view00,view01,view02,view03,view10,view11,view12,view13,view20,view21,view22,view23,view30,view31,view32,view33,no00,no01,no02,no03,no10,no11,no12,no13,no20,no21,no22,no23,no30,no31,no32,no33,zo00,zo01,zo02,zo03,zo10,zo11,zo12,zo13,zo20,zo21,zo22,zo23,zo30,zo31,zo32,zo33,poseHash,noHash,zoHash
0,0,0,move,1280,720,60,0.10000000149011612,800,0,64,88,0,-0.56205290555953979,-0.82710129022598267,0.99999994039535522,0,-0,0,-0,0.82710123062133789,0.56205290555953979,0,0,-0.56205284595489502,0.82710129022598267,0,-0,-3.4738273620605469,-108.75630187988281,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,17956129539989856083,11742418090819410994,16114872257109158726
1,1,0.033333333333333333,move,1280,720,60,0.10000000149011612,800,0,62.989471435546875,85.852630615234375,0,-0.56499940156936646,-0.82509136199951172,1,0,-0,0,-0,0.82509136199951172,0.56499940156936646,0,0,-0.56499940156936646,0.82509136199951172,0,-0,-3.4653854370117188,-106.42527770996094,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,6954903684995768876,12641367935775477,9695742376489309517
2,2,0.066666666666666666,move,1280,720,60,0.10000000149011612,800,0,61.97894287109375,83.70526123046875,0,-0.56807392835617065,-0.82297760248184204,1,0,-0,0,-0,0.82297760248184204,0.56807392835617065,0,0,-0.56807392835617065,0.82297760248184204,0,-0,-3.4565048217773438,-104.09617614746094,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,5701661599972237343,14141330365160876534,18047200207559690050
3,3,0.10000000000000001,move,1280,720,60,0.10000000149011612,800,0,60.968421936035156,81.557891845703125,0,-0.57128483057022095,-0.8207518458366394,1,0,-0,0,-0,0.8207518458366394,0.57128483057022095,0,0,-0.57128483057022095,0.8207518458366394,0,-0,-3.4471588134765625,-101.76911926269531,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,4855362471105985760,4609944242395243873,15905193914568551505
4,4,0.13333333333333333,move,1280,720,60,0.10000000149011612,800,0,59.957893371582031,79.410530090332031,0,-0.57464116811752319,-0.81840544939041138,1,0,-0,0,-0,0.81840544939041138,0.57464116811752319,0,0,-0.57464116811752319,0.81840544939041138,0,-0,-3.4373054504394531,-99.444290161132812,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,11800616952569553165,12640048839432322644,15107649409970043756
5,5,0.16666666666666666,move,1280,720,60,0.10000000149011612,800,0,58.947364807128906,77.263160705566406,0,-0.57815301418304443,-0.81592833995819092,1,0,-0,0,-0,0.81592833995819092,0.57815301418304443,0,0,-0.57815301418304443,0.81592833995819092,0,-0,-3.4268951416015625,-97.121795654296875,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,3405938309277343031,1044202059268366494,14426954353768403306
6,6,0.20000000000000001,move,1280,720,60,0.10000000149011612,800,0,57.936843872070312,75.115791320800781,0,-0.58183103799819946,-0.81330972909927368,1,0,-0,0,-0,0.81330972909927368,0.58183103799819946,0,0,-0.58183103799819946,0.81330972909927368,0,-0,-3.4158973693847656,-94.801856994628906,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,18027997894178945576,3636322984954530777,14395004970629551945
7,7,0.23333333333333334,move,1280,720,60,0.10000000149011612,800,0,56.926315307617188,72.968429565429688,0,-0.58568686246871948,-0.81053745746612549,1,0,-0,0,-0,0.81053745746612549,0.58568686246871948,0,0,-0.58568686246871948,0.81053745746612549,0,-0,-3.4042587280273438,-92.484642028808594,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,10519611003093683870,6361451365670727615,11428666592329239867
8,8,0.26666666666666666,move,1280,720,60,0.10000000149011612,800,0,55.915786743164062,70.821052551269531,0,-0.58973366022109985,-0.80759787559509277,1,0,-0,0,-0,0.80759787559509277,0.58973366022109985,0,0,-0.58973366022109985,0.80759787559509277,0,-0,-3.3919105529785156,-90.17034912109375,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,13346568787763464659,12018974505148601778,5682389179453576646
9,9,0.29999999999999999,move,1280,720,60,0.10000000149011612,800,0,54.905258178710938,68.673690795898438,0,-0.59398531913757324,-0.80447602272033691,1,0,-0,0,-0,0.80447602272033691,0.59398531913757324,0,0,-0.59398531913757324,0.80447602272033691,0,-0,-3.3787994384765625,-87.8592529296875,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,11454982232429850791,5740154984780927118,198231205891479770
