frame,source,nominalSeconds,event,width,height,fov,near,far,px,py,pz,fx,fy,fz,view00,view01,view02,view03,view10,view11,view12,view13,view20,view21,view22,view23,view30,view31,view32,view33,no00,no01,no02,no03,no10,no11,no12,no13,no20,no21,no22,no23,no30,no31,no32,no33,zo00,zo01,zo02,zo03,zo10,zo11,zo12,zo13,zo20,zo21,zo22,zo23,zo30,zo31,zo32,zo33,poseHash,noHash,zoHash
0,0,0,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0,-0.35521775484085083,-0.93478357791900635,0.99999994039535522,0,-0,0,-0,0.93478351831436157,0.35521775484085083,0,0,-0.35521772503852844,0.93478357791900635,0,-0,-23.008583068847656,-85.766441345214844,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,3326756437934915451,16862768764877858154,3702007046620065566
1,1,0.033333333333333333,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.036889772862195969,-0.35521775484085083,-0.93405544757843018,0.99922102689743042,0.014018112793564796,-0.036889772862195969,0,-0,0.93478363752365112,0.35521775484085083,0,0.039463434368371964,-0.35494104027748108,0.93405544757843018,0,-2.841367244720459,-23.028511047363281,-85.714012145996094,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,3575143187172002810,16346741858649071235,1995800026508378935
2,2,0.066666666666666666,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.073722079396247864,-0.35521775484085083,-0.93187201023101807,0.99688524007797241,0.028014387935400009,-0.073722079396247864,0,-0,0.93478357791900635,0.35521775484085083,0,0.078865393996238708,-0.35411134362220764,0.93187201023101807,0,-5.6783084869384766,-23.088245391845703,-85.556808471679688,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,2444162831860700372,8256273332669589421,1695629951975481669
3,3,0.10000000000000001,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.11043950915336609,-0.35521775484085083,-0.92823672294616699,0.99299633502960205,0.041967008262872696,-0.11043950915336609,0,-0,0.9347834587097168,0.35521775484085083,0,0.11814446002244949,-0.3527299165725708,0.92823672294616699,0,-8.5064010620117188,-23.187702178955078,-85.295066833496094,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,4887494035623194105,10029535986563832536,13372878987369521816
4,4,0.13333333333333333,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.14698491990566254,-0.35521778464317322,-0.92315536737442017,0.98756051063537598,0.055854272097349167,-0.14698491990566254,0,-0,0.93478357791900635,0.35521778464317322,0,0.15723951160907745,-0.35079905390739441,0.92315536737442017,0,-11.321245193481445,-23.326730728149414,-84.929206848144531,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,16580264298108831124,7123767558898491501,5614118366554125061
5,5,0.16666666666666666,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.18330127000808716,-0.35521775484085083,-0.91663569211959839,0.98058593273162842,0.069654479622840881,-0.18330127000808716,0,-0,0.93478351831436157,0.35521775484085083,0,0.19608952105045319,-0.34832152724266052,0.91663569211959839,0,-14.11844539642334,-23.505109786987305,-84.459793090820312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,9348541050636402472,6488729344066904281,17247411329741925449
6,6,0.20000000000000001,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.21933206915855408,-0.35521775484085083,-0.90868794918060303,0.97208374738693237,0.083346180617809296,-0.21933206915855408,0,-0,0.93478357791900635,0.35521775484085083,0,0.23463405668735504,-0.34530141949653625,0.90868794918060303,0,-16.893651962280273,-23.722560882568359,-83.887550354003906,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,17770980618507516794,10000568689736818947,1743664630168659127
7,7,0.23333333333333334,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.25502118468284607,-0.35521775484085083,-0.89932447671890259,0.96206700801849365,0.096908040344715118,-0.25502118468284607,0,-0,0.93478351831436157,0.35521775484085083,0,0.27281305193901062,-0.34174329042434692,0.89932447671890259,0,-19.642539978027344,-23.978742599487305,-83.213386535644531,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,728159501174150836,16901118144627821901,5211597817976007077
8,8,0.26666666666666666,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.2903130054473877,-0.35521778464317322,-0.88855993747711182,0.95055145025253296,0.11031893640756607,-0.2903130054473877,0,-0,0.93478357791900635,0.35521778464317322,0,0.31056705117225647,-0.3376527726650238,0.88855993747711182,0,-22.360828399658203,-24.273263931274414,-82.438339233398438,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14149132753912400083,10814719276452676786,4478133950757651654
9,9,0.29999999999999999,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.32515245676040649,-0.35521778464317322,-0.87641102075576782,0.93755495548248291,0.1235579326748848,-0.32515245676040649,0,-0,0.93478357791900635,0.35521778464317322,0,0.34783712029457092,-0.33303618431091309,0.87641102075576782,0,-25.044273376464844,-24.605657577514648,-81.563613891601562,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,1643169439473351002,15978633293230169123,12601216227209914135
10,10,0.33333333333333331,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.35948529839515686,-0.35521775484085083,-0.86289668083190918,0.92309778928756714,0.13660441339015961,-0.35948529839515686,0,-0,0.93478357791900635,0.35521775484085083,0,0.38456526398658752,-0.32790073752403259,0.86289668083190918,0,-27.688699722290039,-24.975410461425781,-80.590583801269531,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,12701149259128123009,3667709634493341840,4680250627209837552
11,11,0.36666666666666664,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.39325812458992004,-0.35521775484085083,-0.8480379581451416,0.90720242261886597,0.14943808317184448,-0.39325812458992004,0,-0,0.93478351831436157,0.35521775484085083,0,0.42069429159164429,-0.32225441932678223,0.8480379581451416,0,-30.289989471435547,-25.381940841674805,-79.520751953125,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,3572664083115223409,786710937981825920,1207015205995493856
12,12,0.40000000000000002,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.42641830444335938,-0.35521775484085083,-0.83185803890228271,0.88989371061325073,0.16203895211219788,-0.42641830444335938,0,-0,0.93478357791900635,0.35521775484085083,0,0.45616793632507324,-0.31610605120658875,0.83185803890228271,0,-32.844093322753906,-25.824626922607422,-78.355796813964844,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,1645325006260473368,8812913349114408009,106384502177571769
13,13,0.43333333333333335,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.45891410112380981,-0.35521775484085083,-0.81438213586807251,0.87119853496551514,0.17438735067844391,-0.45891410112380981,0,-0,0.93478357791900635,0.35521775484085083,0,0.49093082547187805,-0.3094651997089386,0.81438213586807251,0,-35.347019195556641,-26.302768707275391,-77.0975341796875,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,57973628639159061,692244693242328012,13753001639450781764
14,14,0.46666666666666667,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.49069488048553467,-0.35521775484085083,-0.79563742876052856,0.85114610195159912,0.18646405637264252,-0.49069488048553467,0,-0,0.93478363752365112,0.35521775484085083,0,0.52492886781692505,-0.30234220623970032,0.79563742876052856,0,-37.794879913330078,-26.815628051757812,-75.747917175292969,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,2292310638714302661,14346101146684441532,15592195044246471220
15,15,0.5,reveal,1280,720,60,0.10000000149011612,800,0,51.973808288574219,72,0.52171128988265991,-0.35521775484085083,-0.77565306425094604,0.82976752519607544,0.19825027883052826,-0.52171128988265991,0,-0,0.93478357791900635,0.35521775484085083,0,0.55810916423797607,-0.29474815726280212,0.77565306425094604,0,-40.183860778808594,-27.362396240234375,-74.309036254882812,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,15999238236098925556,11005868648188497037,17987860690172228325
