frame,source,nominalSeconds,event,width,height,fov,near,far,px,py,pz,fx,fy,fz,view00,view01,view02,view03,view10,view11,view12,view13,view20,view21,view22,view23,view30,view31,view32,view33,no00,no01,no02,no03,no10,no11,no12,no13,no20,no21,no22,no23,no30,no31,no32,no33,zo00,zo01,zo02,zo03,zo10,zo11,zo12,zo13,zo20,zo21,zo22,zo23,zo30,zo31,zo32,zo33,poseHash,noHash,zoHash
10,10,0.33333333333333331,move,1280,720,60,0.10000000149011612,800,44.223316192626953,50.389419555664062,56.818111419677734,-0.51513594388961792,-0.54460442066192627,-0.6618465781211853,0.78914046287536621,-0.33450296521186829,0.51513594388961792,0,0,0.83869302272796631,0.54460442066192627,0,-0.6142127513885498,-0.42976939678192139,0.6618465781211853,0,-0,-3.0497360229492188,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,17246719140853583381,2521301231971274444,15582058178179728196
11,11,0.36666666666666664,move,1280,720,60,0.10000000149011612,800,47.881767272949219,50.389419555664062,53.771144866943359,-0.55775147676467896,-0.54460442066192627,-0.62635397911071777,0.74682146310806274,-0.36217531561851501,0.55775147676467896,0,0,0.83869302272796631,0.54460442066192627,0,-0.66502457857131958,-0.40672227740287781,0.62635397911071777,0,-0,-3.0497360229492188,-87.828201293945312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,3707500181013827568,8571667875946177393,11787265272306817889
12,12,0.40000000000000002,move,1280,720,60,0.10000000149011612,800,51.330848693847656,50.389419555664062,50.489048004150391,-0.59792810678482056,-0.54460442066192627,-0.58812236785888672,0.70123672485351562,-0.38826397061347961,0.59792810678482056,0,0,0.83869290351867676,0.54460442066192627,0,-0.7129284143447876,-0.38189661502838135,0.58812236785888672,0,-0,-3.0497341156005859,-87.828201293945312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,9714943968986670291,8844610430220755122,2508025104525729990
13,13,0.43333333333333335,move,1280,720,60,0.10000000149011612,800,54.555465698242188,50.389419555664062,46.986171722412109,-0.63549011945724487,-0.54460442066192627,-0.54731911420822144,0.65258580446243286,-0.41265487670898438,0.63549011945724487,0,0,0.83869302272796631,0.54460442066192627,0,-0.75771486759185791,-0.35540112853050232,0.54731911420822144,0,-3.814697265625e-06,-3.0497360229492188,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,16109925902369495416,16543474536602250857,13726499805144502169
14,14,0.46666666666666667,move,1280,720,60,0.10000000149011612,800,57.541530609130859,50.389419555664062,43.277843475341797,-0.67027336359024048,-0.54460442066192627,-0.50412255525588989,0.60108119249343872,-0.43524134159088135,0.67027336359024048,0,0,0.83869302272796631,0.54460442066192627,0,-0.79918801784515381,-0.32735148072242737,0.50412255525588989,0,3.814697265625e-06,-3.0497341156005859,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,8441238099161415566,7670579674963155631,11224082015066894443
15,15,0.5,move,1280,720,60,0.10000000149011612,800,60.275985717773438,50.389419555664062,39.380268096923828,-0.7021256685256958,-0.54460442066192627,-0.45872160792350769,0.5469481348991394,-0.45592454075813293,0.7021256685256958,0,0,0.83869296312332153,0.54460442066192627,0,-0.837166428565979,-0.29787036776542664,0.45872160792350769,0,-0,-3.0497379302978516,-87.828201293945312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,12611998699860368329,3617364479686636904,16203600842648924008
16,16,0.53333333333333333,move,1280,720,60,0.10000000149011612,800,62.746868133544922,50.389419555664062,35.31048583984375,-0.73090773820877075,-0.54460442066192627,-0.41131466627120972,0.49042341113090515,-0.47461420297622681,0.73090773820877075,0,0,0.83869296312332153,0.54460442066192627,0,-0.87148427963256836,-0.26708674430847168,0.41131466627120972,0,-0,-3.0497350692749023,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,18338616299704350342,11334974557053318743,4458849659714152115
17,17,0.56666666666666665,move,1280,720,60,0.10000000149011612,800,64.943367004394531,50.389419555664062,31.086313247680664,-0.75649368762969971,-0.54460442066192627,-0.36210933327674866,0.43175435066223145,-0.49122840166091919,0.75649368762969971,0,0,0.83869290351867676,0.54460442066192627,0,-0.90199118852615356,-0.23513533174991608,0.36210933327674866,0,-0,-3.0497317314147949,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,13758793910828444108,15211280026943607381,12166658424924682093
18,18,0.59999999999999998,move,1280,720,60,0.10000000149011612,800,66.855888366699219,50.389419555664062,26.7261962890625,-0.77877175807952881,-0.54460442066192627,-0.31132048368453979,0.37119719386100769,-0.50569462776184082,0.77877175807952881,0,0,0.83869296312332153,0.54460442066192627,0,-0.92855405807495117,-0.20215563476085663,0.31132048368453979,0,-1.9073486328125e-06,-3.0497398376464844,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,2942745997238759284,16212458004267768077,2009424919427630181
19,19,0.6333333333333333,move,1280,720,60,0.10000000149011612,800,68.47607421875,50.389419555664062,22.249221801757812,-0.79764449596405029,-0.54460442066192627,-0.25917035341262817,0.30901691317558289,-0.51794958114624023,0.79764449596405029,0,0,0.83869296312332153,0.54460442066192627,0,-0.95105648040771484,-0.16829197108745575,0.25917035341262817,0,1.9073486328125e-06,-3.0497324466705322,-87.828208923339844,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14218544804085355376,17212913323070036977,1369977887575418593
20,20,0.66666666666666663,move,1280,720,60,0.10000000149011612,800,69.796821594238281,50.389419555664062,17.674945831298828,-0.81302922964096069,-0.54460442066192627,-0.2058868408203125,0.24548535048961639,-0.52793967723846436,0.81302922964096069,0,0,0.83869296312332153,0.54460442066192627,0,-0.96940028667449951,-0.1336924135684967,0.2058868408203125,0,-0,-3.049736499786377,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,13798202703726817535,12196144514604010006,13652845355284894882
21,21,0.69999999999999996,move,1280,720,60,0.10000000149011612,800,70.812362670898438,50.389419555664062,13.023393630981445,-0.82485884428024292,-0.54460442066192627,-0.15170319378376007,0.18088048696517944,-0.53562122583389282,0.82485884428024292,0,0,0.83869302272796631,0.54460442066192627,0,-0.98350512981414795,-0.098508313298225403,0.15170319378376007,0,-0,-3.0497367382049561,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,4977628932296713214,12410003850937811935,8667237122064897691
22,22,0.73333333333333328,move,1280,720,60,0.10000000149011612,800,71.518264770507812,50.389419555664062,8.3148927688598633,-0.83308154344558716,-0.54460442066192627,-0.096856147050857544,0.11548461765050888,-0.54096060991287231,0.83308154344558716,0,0,0.83869296312332153,0.54460442066192627,0,-0.99330919981002808,-0.06289343535900116,0.096856147050857544,0,-0,-3.0497369766235352,-87.828201293945312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,14444597224999383726,13392587856915258255,9841905086944484747
23,23,0.76666666666666672,move,1280,720,60,0.10000000149011612,800,71.91143798828125,50.389419555664062,3.5700244903564453,-0.83766138553619385,-0.54460442066192627,-0.041585482656955719,0.049583673477172852,-0.54393446445465088,0.83766138553619385,0,0,0.83869290351867676,0.54460442066192627,0,-0.99876987934112549,-0.027003487572073936,0.041585482656955719,0,-4.76837158203125e-07,-3.0497379302978516,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,12546643023455007010,17510764313772553499,10772948995367525295
24,24,0.80000000000000004,move,1280,720,60,0.10000000149011612,800,71.990158081054688,50.389419555664062,-1.1904462575912476,-0.83857840299606323,-0.54460442066192627,0.013866930268704891,-0.016533974558115005,-0.54452997446060181,0.83857840299606323,0,0,0.83869302272796631,0.54460442066192627,0,-0.99986326694488525,0.0090044755488634109,-0.013866930268704891,0,-1.1920928955078125e-07,-3.0497360229492188,-87.828201293945312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,4911600846631844270,17021378297960780431,13470695527990006923
25,25,0.83333333333333337,move,1280,720,60,0.10000000149011612,800,71.754081726074219,50.389419555664062,-5.9457197189331055,-0.83582842350006104,-0.54460442066192627,0.069258801639080048,-0.082579441368579865,-0.54274427890777588,0.83582842350006104,0,0,0.83869296312332153,0.54460442066192627,0,-0.99658441543579102,0.044973127543926239,-0.069258801639080048,0,4.76837158203125e-07,-3.0497372150421143,-87.828201293945312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,12190086681278365026,9043068725982173787,5613848717892962543
26,26,0.8666666666666667,move,1280,720,60,0.10000000149011612,800,71.204246520996094,50.389419555664062,-10.674986839294434,-0.82942360639572144,-0.54460442066192627,0.12434772402048111,-0.14826369285583496,-0.538585364818573,0.82942360639572144,0,0,0.83869290351867676,0.54460442066192627,0,-0.98894780874252319,0.080745063722133636,-0.12434772402048111,0,-0,-3.0497334003448486,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,2668391700496561727,14476552732542770006,13604032009639198434
27,27,0.90000000000000002,move,1280,720,60,0.10000000149011612,800,70.343048095703125,50.389419555664062,-15.357582092285156,-0.81939202547073364,-0.54460442066192627,0.17889301478862762,-0.21329973638057709,-0.53207129240036011,0.81939202547073364,0,0,0.83869296312332153,0.54460442066192627,0,-0.97698676586151123,0.11616397649049759,-0.17889301478862762,0,-9.5367431640625e-07,-3.0497386455535889,-87.828201293945312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,4304294245876485025,15848024070202878576,14431306078457142672
28,28,0.93333333333333335,move,1280,720,60,0.10000000149011612,800,69.174263000488281,50.389419555664062,-19.973007202148438,-0.80577737092971802,-0.54460442066192627,0.2326558530330658,-0.27740287780761719,-0.52323067188262939,0.80577737092971802,0,0,0.83869302272796631,0.54460442066192627,0,-0.9607536792755127,0.15107482671737671,-0.2326558530330658,0,-0,-3.0497391223907471,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,15392644381999030943,10840452334254431094,2813705168377057218
29,29,0.96666666666666667,move,1280,720,60,0.10000000149011612,800,67.702987670898438,50.389419555664062,-24.501110076904297,-0.7886393666267395,-0.54460453987121582,0.28540158271789551,-0.34029325842857361,-0.51210224628448486,0.7886393666267395,0,0,0.83869314193725586,0.54460453987121582,0,-0.94031941890716553,0.1853252500295639,-0.28540158271789551,0,-0,-3.0497341156005859,-87.828201293945312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,4390064572189221795,9796295910362264258,7990103324347512342
30,30,1,move,1280,720,60,0.10000000149011612,800,65.935676574707031,50.389419555664062,-28.922067642211914,-0.76805269718170166,-0.54460442066192627,0.33689913153648376,-0.4016953706741333,-0.49873417615890503,0.76805269718170166,0,0,0.83869290351867676,0.54460442066192627,0,-0.91577327251434326,0.21876507997512817,-0.33689913153648376,0,-1.9073486328125e-06,-3.0497345924377441,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,16634289790341321730,11976392042761005627,2085047902577069199
31,31,1.0333333333333334,move,1280,720,60,0.10000000149011612,800,63.880039215087891,50.389419555664062,-33.216575622558594,-0.74410748481750488,-0.54460442066192627,0.38692373037338257,-0.46134129166603088,-0.48318538069725037,0.74410748481750488,0,0,0.83869290351867676,0.54460442066192627,0,-0.88722264766693115,0.25124850869178772,-0.38692373037338257,0,-0,-3.0497322082519531,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,2232585912627132015,17914448290341829574,15495993275456590802
32,32,1.0666666666666667,move,1280,720,60,0.10000000149011612,800,61.545070648193359,50.389419555664062,-37.365814208984375,-0.71690863370895386,-0.54460442066192627,0.43525621294975281,-0.51896959543228149,-0.46552383899688721,0.71690863370895386,0,0,0.83869290351867676,0.54460442066192627,0,-0.85479259490966797,0.28263312578201294,-0.43525621294975281,0,-1.9073486328125e-06,-3.0497350692749023,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,13684180475546278998,12366729590204926119,12507266003286837443
33,33,1.1000000000000001,move,1280,720,60,0.10000000149011612,800,58.940982818603516,50.389419555664062,-41.351665496826172,-0.68657487630844116,-0.54460442066192627,0.48168545961380005,-0.57432866096496582,-0.44582664966583252,0.68657487630844116,0,0,0.83869296312332153,0.54460442066192627,0,-0.81862473487854004,0.3127819299697876,-0.48168545961380005,0,-3.814697265625e-06,-3.0497398376464844,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,16813198073792683680,8961316755158582305,15035076862703681041
34,34,1.1333333333333333,move,1280,720,60,0.10000000149011612,800,56.07916259765625,50.389419555664062,-45.156696319580078,-0.65323895215988159,-0.54460442066192627,0.52600842714309692,-0.62717634439468384,-0.42418000102043152,0.65323895215988159,0,0,0.83869302272796631,0.54460442066192627,0,-0.77887725830078125,0.34156301617622375,-0.52600842714309692,0,-0,-3.0497369766235352,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,13352652882864420619,15494792000679354810,3089284890322511278
35,35,1.1666666666666667,move,1280,720,60,0.10000000149011612,800,52.972122192382812,50.389419555664062,-48.764270782470703,-0.6170465350151062,-0.54460442066192627,0.56803131103515625,-0.67728149890899658,-0.40067848563194275,0.6170465350151062,0,0,0.83869302272796631,0.54460442066192627,0,-0.73572391271591187,0.36885049939155579,-0.56803131103515625,0,-3.814697265625e-06,-3.0497379302978516,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,13896340186237608904,7460413968424290745,15295938834161605993
36,36,1.2,move,1280,720,60,0.10000000149011612,800,49.633434295654297,50.389419555664062,-52.158622741699219,-0.5781557559967041,-0.54460442066192627,0.60757046937942505,-0.72442531585693359,-0.37542480230331421,0.5781557559967041,0,0,0.83869302272796631,0.54460442066192627,0,-0.68935322761535645,0.39452522993087769,-0.60757046937942505,0,-0,-3.0497379302978516,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,8512393213771958398,3020030152465892191,72855745483227419
37,37,1.2333333333333334,move,1280,720,60,0.10000000149011612,800,46.077728271484375,50.389419555664062,-55.324886322021484,-0.53673708438873291,-0.54460442066192627,0.64445275068283081,-0.76840120553970337,-0.3485296368598938,0.53673708438873291,0,0,0.83869308233261108,0.54460442066192627,0,-0.63996845483779907,0.4184747040271759,-0.64445275068283081,0,-0,-3.0497379302978516,-87.828201293945312,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,2134140623346490819,5498738265368071970,8136846662675764406
38,38,1.2666666666666666,move,1280,720,60,0.10000000149011612,800,42.320533752441406,50.389419555664062,-58.249229431152344,-0.49297130107879639,-0.54460442066192627,0.6785169243812561,-0.80901706218719482,-0.32011041045188904,0.49297130107879639,0,0,0.83869302272796631,0.54460442066192627,0,-0.58778518438339233,0.44059425592422485,-0.6785169243812561,0,-0,-3.0497341156005859,-87.828193664550781,1,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.000249981880188,-1,0,0,-0.20002499222755432,0,0.97427862882614136,0,0,0,0,1.732050895690918,0,0,0,0,-1.0001249313354492,-1,0,0,-0.10001249611377716,0,6839493968017228052,15714027536255418093,775373295192107653
