frame,rootIndex,task,thread,startMs,endMs,durationMs,fitCalls,fitMs,pointwiseCalls,pointwiseMs
4,86,receiver_stage/4,3,20.35597,20.607287,0.251317,7,0.218727,0,0.0
4,92,receiver_stage/4,3,20.607407,20.851264,0.243857,7,0.219166,0,0.0
4,100,receiver_stage/4,3,20.851594,20.985308,0.133714,7,0.107602,0,0.0
4,107,receiver_stage/4,3,20.985408,21.115252,0.129844,7,0.103202,0,0.0
4,113,receiver_stage/4,3,21.115412,21.358319,0.242907,7,0.223737,0,0.0
4,119,receiver_stage/4,3,21.358849,21.661378,0.302529,7,0.268289,0,0.0
4,125,receiver_stage/4,3,21.661438,21.935316,0.273878,7,0.246267,0,0.0
4,132,receiver_stage/4,3,21.935396,22.159382,0.223986,7,0.201646,0,0.0
4,137,receiver_stage/4,3,22.159473,22.42325,0.263777,7,0.240988,0,0.0
4,143,receiver_stage/4,3,22.42339,22.554754,0.131364,7,0.105434,0,0.0
4,148,receiver_stage/4,3,22.554854,22.801001,0.246147,7,0.216897,0,0.0
4,153,receiver_stage/4,3,22.801101,22.914494,0.113393,7,0.092103,0,0.0
4,5,receiver_stage/5,4,11.934235,13.449609,1.515374,6,0.986559,1,0.407081
4,13,receiver_stage/5,4,13.449859,15.457557,2.007698,7,1.513262,1,0.298969
4,25,receiver_stage/5,4,15.458637,19.182721,3.724084,2,0.326496,1,3.380388
4,63,receiver_stage/5,4,19.182771,19.476179,0.293408,7,0.261417,0,0.0
4,68,receiver_stage/5,4,19.476239,19.611043,0.134804,7,0.106792,0,0.0
4,72,receiver_stage/5,4,19.611243,19.858,0.246757,7,0.222767,0,0.0
4,76,receiver_stage/5,4,19.85803,19.980414,0.122384,7,0.095212,0,0.0
4,80,receiver_stage/5,4,19.980564,20.246052,0.265488,7,0.239747,0,0.0
4,84,receiver_stage/5,4,20.246472,20.363745,0.117273,7,0.093091,0,0.0
4,87,receiver_stage/5,4,20.363775,20.604462,0.240687,7,0.216517,0,0.0
4,91,receiver_stage/5,4,20.604662,20.855829,0.251167,7,0.226407,0,0.0
4,101,receiver_stage/5,4,20.855959,20.973203,0.117244,7,0.094114,0,0.0
4,105,receiver_stage/5,4,20.973313,21.115007,0.141694,7,0.116043,0,0.0
4,112,receiver_stage/5,4,21.115117,21.367374,0.252257,7,0.224296,0,0.0
4,120,receiver_stage/5,4,21.367404,21.674093,0.306689,7,0.277478,0,0.0
