frame,phase,frameMs,dispatchMs,taskSumMs,taskMaxMs,tasks,threads,waitMs,afterLastTaskMs,balanceRatio
13,donor_stage,33.158102,5.084593,31.114431,4.919618,8,8,4.915528,0.076382,0.7905702993606414
14,view_projection,38.010838,3.193308,22.022838,3.004062,8,8,3.038603,0.055072,0.9163774748989868
14,view_scores,38.010838,5.741526,40.565606,5.614883,8,8,5.581462,0.069827,0.9030821746419294
14,receiver_stage,38.010838,17.257861,120.144399,17.047189,8,8,17.042275,0.086513,0.880969283264238
14,donor_stage,38.010838,6.206525,33.618903,5.984913,8,8,6.04501,0.054416,0.7021593922919181
14,face_fill,38.010838,0.131963,0.005299,0.00377,8,1,0.00013,0.091103,0.17569628647214855
14,mesh_fill,38.010838,0.129314,0.0046,0.00252,8,1,0.00011,0.090488,0.22817460317460317
15,view_projection,36.831138,3.580289,24.039642,3.343072,8,8,3.406284,0.058267,0.8988604642675959
15,view_scores,36.831138,5.135459,36.421948,5.005175,8,8,4.961004,0.055033,0.9096072564895332
15,receiver_stage,36.831138,17.331268,121.66495,17.073449,8,8,17.147743,0.087989,0.8907467231723362
15,donor_stage,36.831138,6.661973,34.002518,6.430481,8,8,6.504469,0.056132,0.6609637366162812
15,face_fill,36.831138,0.135734,0.00165,0.00112,7,1,0.00014,0.080227,0.21045918367346939
15,mesh_fill,36.831138,0.130594,0.00434,0.00317,7,1,0.00012,0.088608,0.19558359621451105
16,view_projection,42.402244,3.399434,23.658536,3.215764,8,8,3.24516,0.057436,0.9196312291573636
16,view_scores,42.402244,5.044936,36.685072,4.936453,8,8,4.890562,0.059447,0.9289329808265164
16,receiver_stage,42.402244,18.074639,121.466016,17.830736,8,8,17.834102,0.13884,0.8515213281156762
16,donor_stage,42.402244,8.029973,35.036127,7.694003,8,8,7.822337,0.113063,0.5692116152021256
16,face_fill,42.402244,0.199176,0.00221,0.00111,8,1,0.00012,0.124854,0.24887387387387386
16,mesh_fill,42.402244,0.157335,0.00626,0.00371,8,1,0.00014,0.098598,0.2109164420485175
17,view_projection,41.093092,3.890968,25.895084,3.687902,8,8,3.687131,0.094238,0.8777037730395223
17,view_scores,41.093092,5.734721,38.309899,5.546811,8,8,5.581147,0.077603,0.8633316287502856
17,receiver_stage,41.093092,20.1849,138.977622,19.955287,8,8,20.018996,0.083398,0.8705563969087491
17,donor_stage,41.093092,7.73489,34.399104,7.514108,8,8,7.573265,0.071813,0.5722419746961316
18,view_projection,42.858543,3.666481,25.586259,3.524773,8,8,3.451665,0.046081,0.9073725811562899
18,view_scores,42.858543,6.809648,40.949829,6.683054,8,8,6.646514,0.072358,0.7659265696491454
18,receiver_stage,42.858543,15.86512,120.909521,15.656999,8,8,15.680165,0.082878,0.9652992968192691
18,donor_stage,42.858543,8.296316,34.553958,8.078679,8,8,8.143422,0.062682,0.5346474033687935
18,face_fill,42.858543,0.137384,0.00176,0.0011,8,1,0.00033,0.085622,0.19999999999999998
18,mesh_fill,42.858543,0.149954,0.007019,0.00366,8,1,0.00018,0.085932,0.23971994535519126
19,view_projection,34.125725,3.46169,21.254717,3.216658,8,8,3.319756,0.057031,0.8259627305731602
19,view_scores,34.125725,4.782578,34.638894,4.655925,8,8,4.608194,0.061042,0.9299681051563331
19,receiver_stage,34.125725,16.125588,117.930504,15.90039,8,8,15.974113,0.063802,0.9271038634901408
19,donor_stage,34.125725,5.68577,31.072403,5.478958,8,8,5.542796,0.064177,0.7089031116865652
19,face_fill,34.125725,0.136004,0.00214,0.00111,8,1,0.00016,0.079543,0.24099099099099097
19,mesh_fill,34.125725,0.127213,0.00325,0.00214,8,1,0.00011,0.095403,0.18983644859813084
20,view_projection,36.599247,3.119551,21.384719,2.94687,8,8,2.974716,0.039847,0.9070946037660297
20,view_scores,36.599247,3.737378,27.479475,3.615475,8,8,3.598055,0.054557,0.9500644797709845
20,receiver_stage,36.599247,20.69087,120.499839,20.482204,8,8,20.530895,0.073642,0.7353935091653222
20,donor_stage,36.599247,5.285278,32.736785,5.102182,8,8,5.141914,0.047191,0.8020290387524396
20,face_fill,36.599247,0.131224,0.001552,0.00111,6,1,0.00012,0.091888,0.233033033033033
20,mesh_fill,36.599247,0.139964,0.00437,0.00276,6,1,0.00023,0.086499,0.2638888888888889
21,view_projection,39.632234,3.699467,23.786424,3.522452,8,8,3.558403,0.048226,0.8441003596358446
21,view_scores,39.632234,4.014767,27.978648,3.880683,8,8,3.869583,0.055017,0.9012153273019209
21,receiver_stage,39.632234,20.85691,123.414558,20.688384,8,8,20.699565,0.073413,0.7456754355487601
21,donor_stage,39.632234,6.400605,33.702605,6.151918,8,8,6.240731,0.080342,0.6847987286241461
21,face_fill,39.632234,0.147775,0.001561,0.001051,7,1,0.00018,0.093823,0.21217887725975262
21,mesh_fill,39.632234,0.117253,0.00675,0.00419,7,1,0.00012,0.077708,0.2301397886123423
22,view_projection,42.04974,3.975195,27.879062,3.772244,8,8,3.835281,0.056031,0.9238221997304522
22,view_scores,42.04974,5.894907,41.517669,5.769167,8,8,5.719551,0.061863,0.8995594381303227
22,receiver_stage,42.04974,19.331831,129.153036,19.177716,8,8,19.139815,0.108324,0.8418171121107434
22,donor_stage,42.04974,7.883489,35.77974,7.578154,8,8,7.697503,0.113539,0.5901790198510085
22,face_fill,42.04974,0.147814,0.00871,0.005141,8,2,0.00014,0.079582,0.2117778642287493
22,mesh_fill,42.04974,0.123754,0.00431,0.00251,8,1,0.00015,0.084678,0.21464143426294818
23,view_projection,39.933518,3.726208,26.384155,3.487782,8,8,3.590084,0.051956,0.9455921772060295
23,view_scores,39.933518,5.465144,39.258852,5.356885,8,8,5.305149,0.054368,0.9160839741752902
23,receiver_stage,39.933518,21.062286,123.807443,20.84143,8,8,20.85089,0.151659,0.7425560710085634
23,donor_stage,39.933518,5.530196,31.514582,5.256266,8,8,5.287458,0.054113,0.7494527008336336
23,face_fill,39.933518,0.133434,0.001701,0.00096,8,1,0.00033,0.089342,0.221484375
23,mesh_fill,39.933518,0.123843,0.00514,0.00274,8,1,0.00012,0.080753,0.23448905109489052
24,view_projection,31.961322,3.144401,22.418205,3.031428,8,8,2.987036,0.040176,0.9244077791060846
24,view_scores,31.961322,4.151271,29.992103,4.039847,8,8,4.010046,0.048667,0.92800862879213
24,receiver_stage,31.961322,15.254572,116.928107,15.097208,8,8,15.098988,0.069097,0.9681269129364847
24,donor_stage,31.961322,4.956569,28.078963,4.743377,8,8,4.806734,0.068847,0.7399518054331334
24,face_fill,31.961322,0.139764,0.00155,0.00106,8,1,0.00012,0.087803,0.18278301886792453
24,mesh_fill,31.961322,0.134504,0.003429,0.00197,8,1,0.00013,0.096073,0.2175761421319797
25,view_projection,32.798221,3.586274,25.250595,3.325776,8,8,3.399089,0.089908,0.9490489963846033
25,view_scores,32.798221,5.006415,35.679736,4.82606,8,8,4.812519,0.083142,0.9241424681831556
25,receiver_stage,32.798221,15.002079,116.743434,14.85284,8,8,14.841015,0.074008,0.9825009392143185
25,donor_stage,32.798221,5.086993,28.179161,4.854514,8,8,4.918788,0.084478,0.7255917121672736
25,face_fill,32.798221,0.132084,0.048261,0.046001,8,2,0.00016,0.049017,0.1311411708441121
25,mesh_fill,32.798221,0.124484,0.00753,0.00391,8,1,0.00016,0.085214,0.24072890025575447
26,view_projection,36.043095,3.558073,24.250713,3.390543,8,8,3.398629,0.096548,0.8940571244782916
26,view_scores,36.043095,4.790329,34.700743,4.67637,8,8,4.617944,0.043022,0.9275555345278496
26,receiver_stage,36.043095,15.956052,120.653201,15.725626,8,8,15.740556,0.114438,0.9590492693263848
26,donor_stage,36.043095,6.421947,30.112388,6.193769,8,8,6.262551,0.050983,0.6077153507016487
26,face_fill,36.043095,0.142154,0.00174,0.00105,8,1,0.00013,0.097854,0.20714285714285716
26,mesh_fill,36.043095,0.137894,0.004941,0.003571,8,1,0.00022,0.081408,0.17295575469056287
27,view_projection,38.901303,3.437985,22.438795,3.245274,8,8,3.28692,0.063932,0.8642873837463338
27,view_scores,38.901303,5.071847,36.498858,4.957124,8,8,4.898212,0.049607,0.9203637532569288
27,receiver_stage,38.901303,16.679188,127.757264,16.492849,8,8,16.457972,0.100413,0.9682777062956195
27,donor_stage,38.901303,7.023424,34.736035,6.796866,8,8,6.864579,0.070288,0.6388244780756308
27,face_fill,38.901303,0.143514,0.0025,0.0011,8,1,0.00048,0.065343,0.28409090909090906
27,mesh_fill,38.901303,0.122743,0.005617,0.00259,8,1,0.00012,0.083058,0.2710907335907336
28,view_projection,37.915019,3.254915,22.661109,3.124261,8,8,3.10717,0.076793,0.9066587666651409
28,view_scores,37.915019,5.404196,38.098983,5.259822,8,8,5.211761,0.068582,0.9054247225476452
28,receiver_stage,37.915019,18.286715,126.576904,18.08894,8,8,18.12617,0.066852,0.8746843651424572
28,donor_stage,37.915019,5.727796,31.436119,5.501569,8,8,5.564132,0.057566,0.7142534929580998
28,face_fill,37.915019,0.138104,0.00166,0.00107,8,1,5e-05,0.088818,0.1939252336448598
28,mesh_fill,37.915019,0.121593,0.003387,0.00198,8,1,0.00012,0.084498,0.21382575757575756
29,view_projection,39.643295,3.754174,24.953604,3.584754,8,8,3.594459,0.049766,0.8701295821135843
29,view_scores,39.643295,4.199542,29.458424,3.99672,8,8,4.029257,0.115134,0.921331241618127
29,receiver_stage,39.643295,18.345003,131.299825,18.012716,8,8,18.104675,0.14642,0.9111606558944247
29,donor_stage,39.643295,7.342953,33.451364,6.974997,8,8,7.029523,0.063197,0.5994870678797424
29,face_fill,39.643295,0.136094,0.00195,0.00111,8,1,0.00013,0.084987,0.21959459459459457
29,mesh_fill,39.643295,0.134584,0.004159,0.0027,8,1,9e-05,0.080038,0.1925462962962963
30,view_projection,37.745285,3.366708,22.147324,3.221113,8,8,3.234614,0.052857,0.8594592924867895
30,view_scores,37.745285,5.559861,40.147969,5.450178,8,8,5.396306,0.052857,0.9207949033958157
30,receiver_stage,37.745285,16.548729,129.424419,16.401826,8,8,16.370014,0.080213,0.9863567858237248
30,donor_stage,37.745285,7.24104,32.381155,6.978626,8,8,7.061475,0.054713,0.5800059173539318
30,face_fill,37.745285,0.144984,0.00214,0.0011,8,1,0.00014,0.092613,0.24318181818181817
30,mesh_fill,37.745285,0.138754,0.00544,0.00347,8,1,0.00013,0.084028,0.19596541786743518
31,view_projection,37.106992,3.392359,23.32762,3.197537,8,8,3.227453,0.053262,0.91193706280803
31,view_scores,37.106992,5.239162,37.27186,5.131194,8,8,5.077488,0.056502,0.9079723939496342
31,receiver_stage,37.106992,20.206131,155.739476,19.979715,8,8,19.999455,0.096862,0.974359969599166
31,donor_stage,37.106992,5.843389,29.598756,5.605722,8,8,5.675735,0.085709,0.6600121268946266
