frame,phase,task,thread,startMs,endMs,durationMs
4,face_fill,face_fill/5,8,33.64021,33.64039,0.00018
4,face_fill,face_fill/6,8,33.64044,33.64048,4e-05
4,face_fill,face_fill/7,8,33.64071,33.64074,3e-05
4,mesh_fill,mesh_fill/0,8,35.52264,35.52474,0.0021
4,mesh_fill,mesh_fill/1,8,35.52542,35.5258,0.00038
4,mesh_fill,mesh_fill/2,8,35.52585,35.52603,0.00018
4,mesh_fill,mesh_fill/3,8,35.52608,35.52628,0.0002
4,mesh_fill,mesh_fill/4,8,35.52633,35.52649,0.00016
4,mesh_fill,mesh_fill/5,8,35.52654,35.5269,0.00036
4,mesh_fill,mesh_fill/6,8,35.52696,35.52717,0.00021
4,mesh_fill,mesh_fill/7,8,35.52722,35.5274,0.00018
5,view_projection,view_projection/4,2,0.365685,3.573528,3.207843
5,view_projection,view_projection/2,3,0.335634,3.572458,3.236824
5,view_projection,view_projection/1,4,0.314963,3.547957,3.232994
5,view_projection,view_projection/3,5,0.35764,3.642715,3.285075
5,view_projection,view_projection/7,6,0.450873,3.471081,3.020208
5,view_projection,view_projection/6,7,0.41225,3.050953,2.638703
5,view_projection,view_projection/0,8,0.297508,3.519241,3.221733
5,view_projection,view_projection/5,9,0.386562,3.336252,2.94969
5,view_scores,view_scores/7,2,3.852967,7.111487,3.25852
5,view_scores,view_scores/5,3,3.810511,7.225995,3.415484
5,view_scores,view_scores/4,4,3.792575,7.548668,3.756093
5,view_scores,view_scores/6,5,3.836076,7.397089,3.561013
5,view_scores,view_scores/2,6,3.76554,7.583554,3.818014
5,view_scores,view_scores/0,7,3.746453,7.759189,4.012736
5,view_scores,view_scores/3,8,3.777334,7.545013,3.767679
5,view_scores,view_scores/1,9,3.756368,7.644306,3.887938
5,receiver_stage,receiver_stage/0,2,11.57031,24.288388,12.718078
5,receiver_stage,receiver_stage/1,3,11.595866,24.244512,12.648646
5,receiver_stage,receiver_stage/4,4,11.639022,24.587997,12.948975
5,receiver_stage,receiver_stage/2,5,11.601846,24.551076,12.94923
5,receiver_stage,receiver_stage/5,6,11.652918,28.268649,16.615731
5,receiver_stage,receiver_stage/7,7,11.688059,28.637579,16.94952
5,receiver_stage,receiver_stage/3,8,11.615686,24.353431,12.737745
5,receiver_stage,receiver_stage/6,9,11.670889,24.627159,12.95627
5,donor_stage,donor_stage/1,2,28.81114,32.209378,3.398238
5,donor_stage,donor_stage/0,3,28.801405,32.475131,3.673726
5,donor_stage,donor_stage/4,4,28.868812,33.334126,4.465314
5,donor_stage,donor_stage/2,5,28.839531,32.690967,3.851436
5,donor_stage,donor_stage/6,6,28.888018,36.40178,7.513762
5,donor_stage,donor_stage/7,7,28.920278,35.624077,6.703799
5,donor_stage,donor_stage/3,8,28.847716,32.840032,3.992316
5,donor_stage,donor_stage/5,9,28.872217,34.760048,5.887831
5,face_fill,face_fill/0,2,39.764167,39.765217,0.00105
5,face_fill,face_fill/1,2,39.765918,39.766017,9.9e-05
5,face_fill,face_fill/2,2,39.766097,39.766217,0.00012
5,face_fill,face_fill/3,2,39.766307,39.770808,0.004501
5,face_fill,face_fill/4,2,39.770998,39.771118,0.00012
5,face_fill,face_fill/5,2,39.771178,39.771278,0.0001
5,face_fill,face_fill/6,2,39.771338,39.771388,5e-05
5,face_fill,face_fill/7,2,39.771458,39.771528,7e-05
5,mesh_fill,mesh_fill/0,2,43.456854,43.459335,0.002481
5,mesh_fill,mesh_fill/1,2,43.460175,43.460675,0.0005
5,mesh_fill,mesh_fill/2,2,43.460765,43.461105,0.00034
5,mesh_fill,mesh_fill/3,2,43.461185,43.461465,0.00028
5,mesh_fill,mesh_fill/4,2,43.461625,43.463075,0.00145
5,mesh_fill,mesh_fill/5,2,43.463195,43.463385,0.00019
5,mesh_fill,mesh_fill/6,2,43.463445,43.463735,0.00029
5,mesh_fill,mesh_fill/7,2,43.463785,43.464005,0.00022
6,view_projection,view_projection/0,2,0.113138,3.184077,3.070939
6,view_projection,view_projection/1,3,0.127288,3.510586,3.383298
6,view_projection,view_projection/4,4,0.172564,3.571728,3.399164
6,view_projection,view_projection/2,5,0.138278,2.996895,2.858617
6,view_projection,view_projection/7,6,0.233467,2.825872,2.592405
