frame,phase,task,thread,startMs,endMs,durationMs
5,mesh_fill,mesh_fill/5,2,21.715475,21.715975,0.0005
5,mesh_fill,mesh_fill/6,2,21.716185,21.716285,0.0001
5,mesh_fill,mesh_fill/7,2,21.716695,21.716785,9e-05
6,view_projection,view_projection/0,2,0.048386,3.621063,3.572677
6,view_projection,view_projection/4,3,0.106463,3.943527,3.837064
6,view_projection,view_projection/6,4,0.144858,3.407565,3.262707
6,view_projection,view_projection/5,5,0.127049,3.442412,3.315363
6,view_projection,view_projection/1,6,0.064436,3.465067,3.400631
6,view_projection,view_projection/7,7,0.15687,3.588352,3.431482
6,view_projection,view_projection/3,8,0.092732,4.004583,3.911851
6,view_projection,view_projection/2,9,0.081987,3.356169,3.274182
6,view_scores,view_scores/6,2,4.283407,5.689549,1.406142
6,view_scores,view_scores/5,3,4.273011,6.267691,1.99468
6,view_scores,view_scores/1,4,4.197074,6.475342,2.278268
6,view_scores,view_scores/2,5,4.201085,6.524984,2.323899
6,view_scores,view_scores/3,6,4.225876,5.803563,1.577687
6,view_scores,view_scores/4,7,4.257842,5.87846,1.620618
6,view_scores,view_scores/7,8,4.295073,5.476578,1.181505
6,view_scores,view_scores/0,9,4.161583,6.463262,2.301679
6,receiver_stage,receiver_stage/1,2,7.118931,17.66613,10.547199
6,receiver_stage,receiver_stage/4,3,7.163098,18.492604,11.329506
6,receiver_stage,receiver_stage/6,4,7.194854,17.657415,10.462561
6,receiver_stage,receiver_stage/7,5,7.208884,17.823149,10.614265
6,receiver_stage,receiver_stage/2,6,7.131481,17.638874,10.507393
6,receiver_stage,receiver_stage/3,7,7.145567,18.002605,10.857038
6,receiver_stage,receiver_stage/0,8,7.109881,17.50097,10.391089
6,receiver_stage,receiver_stage/5,9,7.178913,18.488199,11.309286
6,face_fill,face_fill/0,8,19.685665,19.686695,0.00103
6,face_fill,face_fill/1,8,19.687345,19.687445,0.0001
6,face_fill,face_fill/2,8,19.687555,19.687705,0.00015
6,face_fill,face_fill/3,8,19.687855,19.687915,6e-05
6,face_fill,face_fill/4,8,19.687965,19.688045,8e-05
6,face_fill,face_fill/5,8,19.688105,19.688175,7e-05
6,face_fill,face_fill/6,8,19.688375,19.688515,0.00014
6,face_fill,face_fill/7,8,19.688705,19.688735,3e-05
6,mesh_fill,mesh_fill/0,8,21.54425,21.54661,0.00236
6,mesh_fill,mesh_fill/1,8,21.54726,21.54765,0.00039
6,mesh_fill,mesh_fill/2,8,21.54773,21.54835,0.00062
6,mesh_fill,mesh_fill/3,8,21.54841,21.54863,0.00022
6,mesh_fill,mesh_fill/4,8,21.54868,21.54896,0.00028
6,mesh_fill,mesh_fill/5,8,21.54902,21.55353,0.00451
6,mesh_fill,mesh_fill/6,8,21.55362,21.55402,0.0004
6,mesh_fill,mesh_fill/7,8,21.55407,21.55427,0.0002
7,view_projection,view_projection/3,2,0.092283,3.660009,3.567726
7,view_projection,view_projection/7,3,0.173626,3.964513,3.790887
7,view_projection,view_projection/2,4,0.081637,3.614442,3.532805
7,view_projection,view_projection/4,5,0.127079,4.270076,4.142997
7,view_projection,view_projection/1,6,0.066222,3.630528,3.564306
7,view_projection,view_projection/5,7,0.128735,3.506915,3.37818
7,view_projection,view_projection/0,8,0.063071,3.7414,3.678329
7,view_projection,view_projection/6,9,0.146229,3.766827,3.620598
7,view_scores,view_scores/3,2,4.429837,6.833943,2.404106
7,view_scores,view_scores/6,3,4.494784,6.100502,1.605718
7,view_scores,view_scores/1,4,4.401881,6.846308,2.444427
7,view_scores,view_scores/7,5,4.52289,5.934692,1.411802
7,view_scores,view_scores/2,6,4.413086,6.90471,2.491624
7,view_scores,view_scores/0,7,4.400581,6.868714,2.468133
7,view_scores,view_scores/4,8,4.445377,6.134828,1.689451
7,view_scores,view_scores/5,9,4.462382,6.135731,1.673349
7,receiver_stage,receiver_stage/4,2,7.464382,18.443963,10.979581
7,receiver_stage,receiver_stage/1,3,7.422926,15.568808,8.145882
7,receiver_stage,receiver_stage/5,4,7.479947,15.63939,8.159443
7,receiver_stage,receiver_stage/0,5,7.398585,15.360296,7.961711
7,receiver_stage,receiver_stage/7,6,7.510862,15.362702,7.85184
7,receiver_stage,receiver_stage/6,7,7.496164,18.65117,11.155006
7,receiver_stage,receiver_stage/2,8,7.435416,15.404213,7.968797
7,receiver_stage,receiver_stage/3,9,7.455161,15.530236,8.075075
7,face_fill,face_fill/0,5,20.180239,20.183059,0.00282
7,face_fill,face_fill/1,5,20.183769,20.184179,0.00041
7,face_fill,face_fill/2,5,20.184269,20.184299,3e-05
7,face_fill,face_fill/3,5,20.184499,20.184559,6e-05
7,face_fill,face_fill/4,5,20.282812,20.283212,0.0004
7,face_fill,face_fill/5,6,20.20447,20.20566,0.00119
7,face_fill,face_fill/6,6,20.20734,20.20744,0.0001
7,face_fill,face_fill/7,6,20.20857,20.20863,6e-05
7,mesh_fill,mesh_fill/0,6,21.594687,21.596527,0.00184
7,mesh_fill,mesh_fill/7,6,21.651828,21.652518,0.00069
7,mesh_fill,mesh_fill/6,8,21.635433,21.636843,0.00141
7,mesh_fill,mesh_fill/1,9,21.629018,21.631238,0.00222
