frame,phase,task,thread,startMs,endMs,durationMs
5,mesh_fill,mesh_fill/6,4,32.276719,32.276829,0.00011
5,mesh_fill,mesh_fill/7,4,32.277039,32.277209,0.00017
6,view_projection,view_projection/3,2,0.092842,4.603969,4.511127
6,view_projection,view_projection/6,3,0.148824,5.001515,4.852691
6,view_projection,view_projection/0,4,0.052546,4.628045,4.575499
6,view_projection,view_projection/5,5,0.142509,4.791909,4.6494
6,view_projection,view_projection/2,6,0.077622,4.328642,4.25102
6,view_projection,view_projection/7,7,0.169015,4.587399,4.418384
6,view_projection,view_projection/4,8,0.122648,4.99661,4.873962
6,view_projection,view_projection/1,9,0.065836,4.439759,4.373923
6,view_scores,view_scores/3,2,5.163698,6.722679,1.558981
6,view_scores,view_scores/7,3,5.238537,6.53254,1.294003
6,view_scores,view_scores/4,4,5.1783,6.71665,1.53835
6,view_scores,view_scores/5,5,5.192545,6.875219,1.682674
6,view_scores,view_scores/0,6,5.109613,7.050508,1.940895
6,view_scores,view_scores/2,7,5.146603,7.138845,1.992242
6,view_scores,view_scores/6,8,5.221261,6.560896,1.339635
6,view_scores,view_scores/1,9,5.137558,7.052533,1.914975
6,receiver_stage,receiver_stage/3,2,7.754936,19.318016,11.56308
6,receiver_stage,receiver_stage/0,3,7.70411,28.298371,20.594261
6,receiver_stage,receiver_stage/2,4,7.744251,14.847231,7.10298
6,receiver_stage,receiver_stage/4,5,7.763657,14.064455,6.300798
6,receiver_stage,receiver_stage/5,6,7.777163,14.962514,7.185351
6,receiver_stage,receiver_stage/7,7,7.808787,22.432093,14.623306
6,receiver_stage,receiver_stage/1,8,7.71613,20.530434,12.814304
6,receiver_stage,receiver_stage/6,9,7.796563,13.0844,5.287837
6,face_fill,face_fill/0,9,29.260654,29.261974,0.00132
6,face_fill,face_fill/1,9,29.262684,29.262744,6e-05
6,face_fill,face_fill/2,9,29.262834,29.262884,5e-05
6,face_fill,face_fill/3,9,29.263254,29.263314,6e-05
6,face_fill,face_fill/4,9,29.263374,29.263454,8e-05
6,face_fill,face_fill/5,9,29.263614,29.263684,7e-05
6,face_fill,face_fill/6,9,29.263824,29.263964,0.00014
6,face_fill,face_fill/7,9,29.264084,29.264164,8e-05
6,mesh_fill,mesh_fill/0,9,31.156069,31.15928,0.003211
6,mesh_fill,mesh_fill/1,9,31.16001,31.16039,0.00038
6,mesh_fill,mesh_fill/2,9,31.16551,31.16581,0.0003
6,mesh_fill,mesh_fill/3,9,31.16588,31.16614,0.00026
6,mesh_fill,mesh_fill/4,9,31.16622,31.16641,0.00019
6,mesh_fill,mesh_fill/5,9,31.16659,31.16675,0.00016
6,mesh_fill,mesh_fill/6,9,31.19195,31.19263,0.00068
6,mesh_fill,mesh_fill/7,9,31.19337,31.19355,0.00018
7,view_projection,view_projection/3,2,0.091048,3.62966,3.538612
7,view_projection,view_projection/6,3,0.15235,3.565624,3.413274
7,view_projection,view_projection/1,4,0.060717,3.23572,3.175003
7,view_projection,view_projection/2,5,0.074047,3.378113,3.304066
7,view_projection,view_projection/4,6,0.127725,3.670776,3.543051
7,view_projection,view_projection/5,7,0.129919,3.961868,3.831949
7,view_projection,view_projection/7,8,0.15499,3.532247,3.377257
7,view_projection,view_projection/0,9,0.045936,3.210789,3.164853
7,view_scores,view_scores/5,2,4.188685,5.870608,1.681923
7,view_scores,view_scores/4,3,4.179155,6.247258,2.068103
7,view_scores,view_scores/1,4,4.125093,6.33696,2.211867
7,view_scores,view_scores/2,5,4.133168,6.334485,2.201317
7,view_scores,view_scores/7,6,4.308233,5.667039,1.358806
7,view_scores,view_scores/6,7,4.22277,5.75336,1.53059
7,view_scores,view_scores/3,8,4.149599,6.265978,2.116379
7,view_scores,view_scores/0,9,4.081811,6.333384,2.251573
