frame,phase,task,thread,startMs,endMs,durationMs
4,face_fill,face_fill/5,4,42.955943,42.956003,6e-05
4,face_fill,face_fill/6,4,42.956053,42.956103,5e-05
4,face_fill,face_fill/7,4,42.956153,42.956353,0.0002
4,mesh_fill,mesh_fill/0,4,59.858064,59.865984,0.00792
4,mesh_fill,mesh_fill/1,4,59.866904,59.869174,0.00227
4,mesh_fill,mesh_fill/2,4,59.869254,59.871615,0.002361
4,mesh_fill,mesh_fill/4,4,59.872995,59.874905,0.00191
4,mesh_fill,mesh_fill/5,4,59.874975,59.876865,0.00189
4,mesh_fill,mesh_fill/6,4,59.876915,59.878505,0.00159
4,mesh_fill,mesh_fill/7,4,59.878805,59.880295,0.00149
4,mesh_fill,mesh_fill/3,6,59.873675,59.878335,0.00466
5,view_projection,view_projection/4,2,0.240357,4.077391,3.837034
5,view_projection,view_projection/3,3,0.225002,3.997899,3.772897
5,view_projection,view_projection/1,4,0.193321,4.235471,4.04215
5,view_projection,view_projection/2,5,0.211202,4.251086,4.039884
5,view_projection,view_projection/0,6,0.182306,4.20946,4.027154
5,view_projection,view_projection/5,7,0.250273,4.502367,4.252094
5,view_projection,view_projection/6,8,0.295195,4.406315,4.11112
5,view_projection,view_projection/7,9,0.31221,4.197675,3.885465
5,view_scores,view_scores/1,2,4.671117,8.214608,3.543491
5,view_scores,view_scores/0,3,4.650636,8.123036,3.4724
5,view_scores,view_scores/4,4,4.715628,8.227339,3.511711
5,view_scores,view_scores/5,5,4.731459,8.117316,3.385857
5,view_scores,view_scores/3,6,4.715874,8.040129,3.324255
5,view_scores,view_scores/7,7,4.767575,7.479385,2.71181
5,view_scores,view_scores/6,8,4.751145,7.845929,3.094784
5,view_scores,view_scores/2,9,4.691318,8.344667,3.653349
5,receiver_stage,receiver_stage/5,2,11.338363,17.071636,5.733273
5,receiver_stage,receiver_stage/4,3,11.335319,22.137837,10.802518
5,receiver_stage,receiver_stage/7,4,11.374076,12.894305,1.520229
5,receiver_stage,receiver_stage/3,5,11.328809,20.736817,9.408008
5,receiver_stage,receiver_stage/2,6,11.289903,21.139237,9.849334
5,receiver_stage,receiver_stage/0,7,11.263297,17.488237,6.22494
5,receiver_stage,receiver_stage/1,8,11.275302,15.988634,4.713332
5,receiver_stage,receiver_stage/6,9,11.36952,14.812198,3.442678
5,donor_stage,donor_stage/3,2,22.349293,24.492248,2.142955
5,donor_stage,donor_stage/7,3,22.42992,25.166391,2.736471
5,donor_stage,donor_stage/0,4,22.299217,23.20668,0.907463
5,donor_stage,donor_stage/5,5,22.3813,24.578556,2.197256
5,donor_stage,donor_stage/6,6,22.39871,24.680819,2.282109
5,donor_stage,donor_stage/4,7,22.367174,24.661863,2.294689
5,donor_stage,donor_stage/2,8,22.334902,24.663842,2.32894
5,donor_stage,donor_stage/1,9,22.310372,24.191601,1.881229
5,face_fill,face_fill/0,4,37.133379,37.134679,0.0013
5,face_fill,face_fill/1,4,37.135459,37.135529,7e-05
5,face_fill,face_fill/2,4,37.135609,37.135709,0.0001
5,face_fill,face_fill/3,4,37.135759,37.135829,7e-05
5,face_fill,face_fill/4,4,37.135879,37.135959,8e-05
5,face_fill,face_fill/5,4,37.136019,37.13643,0.000411
5,face_fill,face_fill/6,4,37.13656,37.13662,6e-05
5,face_fill,face_fill/7,4,37.177951,37.178411,0.00046
5,mesh_fill,mesh_fill/1,2,46.561722,46.566572,0.00485
5,mesh_fill,mesh_fill/4,2,46.567642,46.569272,0.00163
5,mesh_fill,mesh_fill/6,2,46.570402,46.571712,0.00131
5,mesh_fill,mesh_fill/0,9,46.553028,46.558898,0.00587
5,mesh_fill,mesh_fill/2,9,46.563218,46.566918,0.0037
5,mesh_fill,mesh_fill/3,9,46.567198,46.568438,0.00124
5,mesh_fill,mesh_fill/5,9,46.569668,46.570978,0.00131
5,mesh_fill,mesh_fill/7,9,46.571148,46.571948,0.0008
6,view_projection,view_projection/1,2,0.207871,4.100601,3.89273
6,view_projection,view_projection/7,3,0.336694,4.382998,4.046304
6,view_projection,view_projection/5,4,0.282968,4.218234,3.935266
6,view_projection,view_projection/2,5,0.221606,3.834549,3.612943
6,view_projection,view_projection/6,6,0.321959,4.189668,3.867709
6,view_projection,view_projection/4,7,0.277083,4.652175,4.375092
6,view_projection,view_projection/3,8,0.273548,3.921487,3.647939
6,view_projection,view_projection/0,9,0.18271,3.948797,3.766087
6,view_scores,view_scores/4,2,4.85399,9.138011,4.284021
6,view_scores,view_scores/6,3,4.920573,8.271139,3.350566
6,view_scores,view_scores/7,4,4.935093,9.05722,4.122127
6,view_scores,view_scores/0,5,4.780479,9.546997,4.766518
6,view_scores,view_scores/3,6,4.848615,9.090805,4.24219
6,view_scores,view_scores/5,7,4.911866,8.595411,3.683545
6,view_scores,view_scores/1,8,4.797089,9.10227,4.305181
6,view_scores,view_scores/2,9,4.806769,9.270124,4.463355
6,receiver_stage,receiver_stage/5,2,11.308647,18.109812,6.801165
6,receiver_stage,receiver_stage/0,3,11.239789,17.196173,5.956384
6,receiver_stage,receiver_stage/2,4,11.255796,23.132737,11.876941
6,receiver_stage,receiver_stage/7,5,11.338114,13.340355,2.002241
6,receiver_stage,receiver_stage/3,6,11.286112,19.465652,8.17954
6,receiver_stage,receiver_stage/1,7,11.248135,15.881715,4.63358
6,receiver_stage,receiver_stage/4,8,11.289392,20.630968,9.341576
6,receiver_stage,receiver_stage/6,9,11.326663,15.47511,4.148447
6,donor_stage,donor_stage/4,2,23.324857,25.337869,2.013012
6,donor_stage,donor_stage/3,3,23.319477,25.39035,2.070873
6,donor_stage,donor_stage/7,4,23.389029,26.190246,2.801217
6,donor_stage,donor_stage/0,5,23.25509,23.970229,0.715139
6,donor_stage,donor_stage/5,6,23.342393,25.354474,2.012081
6,donor_stage,donor_stage/2,7,23.283636,25.189725,1.906089
6,donor_stage,donor_stage/6,8,23.360819,25.165025,1.804206
6,donor_stage,donor_stage/1,9,23.269716,25.074947,1.805231
6,face_fill,face_fill/0,5,36.467181,36.468721,0.00154
6,face_fill,face_fill/1,5,36.469511,36.469651,0.00014
6,face_fill,face_fill/2,5,36.470212,36.470341,0.000129
6,face_fill,face_fill/3,5,36.470411,36.470491,8e-05
6,face_fill,face_fill/4,5,36.470761,36.470831,7e-05
6,face_fill,face_fill/5,5,36.470891,36.470991,0.0001
6,face_fill,face_fill/6,5,36.471041,36.471121,8e-05
6,face_fill,face_fill/7,5,36.471371,36.471571,0.0002
6,mesh_fill,mesh_fill/0,5,48.004249,48.009829,0.00558
6,mesh_fill,mesh_fill/1,5,48.010729,48.012999,0.00227
6,mesh_fill,mesh_fill/2,5,48.013159,48.014779,0.00162
6,mesh_fill,mesh_fill/3,5,48.014839,48.015849,0.00101
6,mesh_fill,mesh_fill/4,5,48.015989,48.017369,0.00138
6,mesh_fill,mesh_fill/6,5,48.02728,48.02864,0.00136
6,mesh_fill,mesh_fill/5,9,48.018664,48.022764,0.0041
6,mesh_fill,mesh_fill/7,9,48.023374,48.024824,0.00145
7,view_projection,view_projection/4,2,0.366074,3.594662,3.228588
7,view_projection,view_projection/5,3,0.405509,3.393702,2.988193
7,view_projection,view_projection/7,4,0.453462,3.656935,3.203473
7,view_projection,view_projection/1,5,0.309023,3.634134,3.325111
7,view_projection,view_projection/6,6,0.415031,3.640414,3.225383
7,view_projection,view_projection/3,7,0.365674,3.69588,3.330206
7,view_projection,view_projection/2,8,0.329933,3.537676,3.207743
7,view_projection,view_projection/0,9,0.291877,3.645144,3.353267
7,view_scores,view_scores/2,2,3.812083,7.265962,3.453879
7,view_scores,view_scores/0,3,3.783296,7.131453,3.348157
7,view_scores,view_scores/6,4,3.882251,6.915074,3.032823
7,view_scores,view_scores/3,5,3.828834,7.215041,3.386207
7,view_scores,view_scores/4,6,3.837829,7.208206,3.370377
7,view_scores,view_scores/7,7,3.891579,6.592505,2.700926
7,view_scores,view_scores/1,8,3.794803,7.156,3.361197
7,view_scores,view_scores/5,9,3.863875,7.120774,3.256899
7,receiver_stage,receiver_stage/6,2,8.904049,14.189621,5.285572
7,receiver_stage,receiver_stage/3,3,8.845243,16.49446,7.649217
7,receiver_stage,receiver_stage/1,4,8.815862,13.674478,4.858616
7,receiver_stage,receiver_stage/7,5,8.921611,10.81496,1.893349
7,receiver_stage,receiver_stage/5,6,8.873144,15.49204,6.618896
7,receiver_stage,receiver_stage/0,7,8.804786,13.515918,4.711132
7,receiver_stage,receiver_stage/4,8,8.861663,15.806492,6.944829
7,receiver_stage,receiver_stage/2,9,8.830333,19.311928,10.481595
7,donor_stage,donor_stage/3,2,19.481127,21.744955,2.263828
7,donor_stage,donor_stage/6,3,19.526999,21.922325,2.395326
7,donor_stage,donor_stage/2,4,19.469922,21.105874,1.635952
7,donor_stage,donor_stage/0,5,19.443951,20.1468,0.702849
7,donor_stage,donor_stage/4,6,19.498193,20.997072,1.498879
7,donor_stage,donor_stage/1,7,19.451657,21.362226,1.910569
7,donor_stage,donor_stage/5,8,19.525829,21.444908,1.919079
7,donor_stage,donor_stage/7,9,19.541805,22.161942,2.620137
7,face_fill,face_fill/0,5,30.019889,30.021009,0.00112
7,face_fill,face_fill/1,5,30.02151,30.02165,0.00014
7,face_fill,face_fill/2,5,30.02543,30.0255,7e-05
7,face_fill,face_fill/3,5,30.02556,30.02563,7e-05
7,face_fill,face_fill/4,5,30.02589,30.02597,8e-05
7,face_fill,face_fill/5,5,30.02603,30.02609,6e-05
7,face_fill,face_fill/6,5,30.02615,30.02633,0.00018
7,face_fill,face_fill/7,5,30.02638,30.02645,7e-05
7,mesh_fill,mesh_fill/0,5,38.75882,38.76339,0.00457
7,mesh_fill,mesh_fill/1,5,38.76434,38.76541,0.00107
