frame,phase,frameMs,dispatchMs,taskSumMs,taskMaxMs,tasks,threads,waitMs,afterLastTaskMs,balanceRatio
18,mesh_fill,39.583592,0.128863,0.0171,0.00487,8,2,0.00012,0.070662,0.438911704312115
19,view_projection,45.773341,3.789867,25.1513,3.669845,8,8,3.621653,0.041261,0.8566880890064839
19,view_scores,45.773341,4.64497,33.86391,4.473964,8,8,4.489696,0.054397,0.9461383126909381
19,receiver_stage,45.773341,8.462902,50.782213,8.302004,8,8,8.312339,0.055716,0.7646077531400852
19,donor_stage,45.773341,2.424438,13.247557,2.252258,8,8,2.299205,0.034101,0.7352375371738052
19,face_fill,45.773341,0.155134,0.00235,0.00108,8,1,0.00012,0.095953,0.27199074074074076
19,mesh_fill,45.773341,0.156344,0.082102,0.069782,8,2,0.00011,0.035511,0.1470687283253561
20,view_projection,47.515562,3.419838,22.272223,3.13205,8,8,3.149131,0.036451,0.8888835986015549
20,view_scores,47.515562,4.46903,31.878671,4.351952,8,8,4.345136,0.053876,0.9156428827799572
20,receiver_stage,47.515562,9.750837,56.214296,9.569701,8,8,9.585813,0.060647,0.7342744564328603
20,donor_stage,47.515562,3.27544,14.396115,3.072469,8,8,3.134666,0.030146,0.5856900020797606
20,face_fill,47.515562,0.133733,0.00183,0.00111,8,1,0.00041,0.087707,0.20608108108108106
20,mesh_fill,47.515562,0.194895,0.047322,0.01935,8,3,5e-05,0.050716,0.3056976744186047
21,view_projection,31.40706,4.210854,29.992083,3.999808,8,8,4.082031,0.055866,0.9372975840340337
21,view_scores,31.40706,3.933252,28.387552,3.799518,8,8,3.797238,0.049391,0.9339195129487478
21,receiver_stage,31.40706,8.587872,46.834195,8.433118,8,8,8.418347,0.056016,0.694200457648049
21,donor_stage,31.40706,2.56572,13.414958,2.380225,8,8,2.433977,0.035175,0.7045005199088322
21,face_fill,31.40706,0.121783,0.0048,0.00187,8,2,0.00017,0.04046,0.32085561497326204
21,mesh_fill,31.40706,0.141174,0.01205,0.00543,8,1,0.00012,0.082567,0.27739410681399634
22,view_projection,38.75054,4.471105,28.318557,4.163932,8,8,4.24006,0.073881,0.8501146572518475
22,view_scores,38.75054,4.256784,29.870345,4.07419,8,8,4.08349,0.052825,0.9164504171381306
22,receiver_stage,38.75054,10.62123,51.171548,10.246273,8,8,10.460576,0.058888,0.6242702590493148
22,donor_stage,38.75054,2.375662,13.206253,2.210491,8,8,2.237708,0.040591,0.7467940946151782
22,face_fill,38.75054,0.136503,0.00198,0.00117,8,1,0.00012,0.091292,0.21153846153846154
22,mesh_fill,38.75054,0.147523,0.01588,0.00519,8,2,0.00011,0.052861,0.3824662813102119
23,view_projection,37.544594,3.920157,27.255826,3.686489,8,8,3.755173,0.065897,0.9241796869595976
23,view_scores,37.544594,4.47333,31.44197,4.308007,8,8,4.312306,0.070376,0.9123119461040802
23,receiver_stage,37.544594,11.498752,55.6507,11.231345,8,8,11.282387,0.107477,0.6193681611596831
23,donor_stage,37.544594,2.749201,15.562546,2.539725,8,8,2.600057,0.041116,0.76595625510636
23,face_fill,37.544594,0.148784,0.002049,0.0011,8,1,0.00011,0.091083,0.23284090909090907
23,mesh_fill,37.544594,0.281808,0.013981,0.004921,8,2,0.00012,0.213756,0.3551361511887828
24,view_projection,38.574829,4.743956,33.3348,4.559082,8,8,4.604033,0.06388,0.9139668907029969
24,view_scores,38.574829,3.88923,28.258944,3.732671,8,8,3.730306,0.045315,0.946337890481106
24,receiver_stage,38.574829,10.708366,49.138606,10.510471,8,8,10.534262,0.059386,0.5844006182025525
24,donor_stage,38.574829,2.573736,13.467874,2.361551,8,8,2.436603,0.043935,0.712872281818178
24,face_fill,38.574829,0.140003,0.0025,0.00147,8,1,0.00013,0.077376,0.21258503401360546
24,mesh_fill,38.574829,0.168134,0.018701,0.00634,8,2,0.00018,0.092136,0.3687105678233438
25,view_projection,37.722829,5.491357,37.335227,5.303707,8,8,5.363164,0.041221,0.8799323520322673
25,view_scores,37.722829,3.48695,25.266546,3.290485,8,8,3.347796,0.090132,0.9598336567405718
25,receiver_stage,37.722829,8.347389,46.241988,8.133469,8,8,8.185116,0.064046,0.7106744367009944
25,donor_stage,37.722829,2.217713,10.889641,2.039622,8,8,2.07865,0.040961,0.6673810760032985
25,face_fill,37.722829,0.132653,0.00179,0.0009,8,1,0.00012,0.076472,0.24861111111111112
25,mesh_fill,37.722829,0.195485,0.017209,0.0053,8,2,0.00018,0.135244,0.4058726415094339
26,view_projection,40.506325,4.179082,27.680283,3.961741,8,8,4.017518,0.045406,0.873362336154736
26,view_scores,40.506325,4.245335,29.167614,4.06921,8,8,4.096652,0.097482,0.8959851543665724
26,receiver_stage,40.506325,9.130155,53.02884,8.914525,8,8,8.914649,0.056711,0.7435735499087165
26,donor_stage,40.506325,1.814717,11.396104,1.647892,8,8,1.669624,0.055436,0.864445606872295
26,face_fill,40.506325,0.119023,0.001989,0.00108,8,1,0.00013,0.075256,0.23020833333333332
26,mesh_fill,40.506325,0.171615,0.02517,0.0093,8,2,0.00011,0.090733,0.3383064516129033
27,view_projection,42.769714,3.273081,22.637863,3.087904,8,8,3.073376,0.038106,0.9163927618863799
27,view_scores,42.769714,8.773547,30.706111,8.52951,8,8,8.641553,0.077873,0.4499981681245464
27,receiver_stage,42.769714,10.574969,58.689643,10.297901,8,8,10.371903,0.109693,0.7123981260841409
27,donor_stage,42.769714,3.330606,13.84621,3.09655,8,8,3.153472,0.037621,0.5589369621029855
27,face_fill,42.769714,0.170035,0.00431,0.00233,8,1,0.00048,0.093703,0.23122317596566522
27,mesh_fill,42.769714,0.129503,0.014461,0.004181,8,2,0.00012,0.069866,0.43234274097105957
28,view_projection,36.27405,4.332857,30.613884,4.148142,8,8,4.198592,0.055376,0.9225179610534066
28,view_scores,36.27405,3.865365,28.906736,3.765041,8,8,3.677231,0.048957,0.9597085396945212
28,receiver_stage,36.27405,8.35696,52.686768,8.214642,8,8,8.184025,0.067796,0.8017203914668467
28,donor_stage,36.27405,2.33418,12.573863,2.147555,8,8,2.197697,0.049995,0.7318708368353778
28,face_fill,36.27405,0.149374,0.00417,0.00298,8,1,0.00012,0.072566,0.17491610738255034
28,mesh_fill,36.27405,0.159664,0.02503,0.00968,8,2,0.00037,0.077406,0.3232179752066116
29,view_projection,46.088825,3.967523,27.077434,3.803563,8,8,3.809558,0.075971,0.8898706949247324
29,view_scores,46.088825,4.564578,31.917689,4.362798,8,8,4.380863,0.071091,0.9144844948127326
29,receiver_stage,46.088825,9.780588,58.995129,9.571127,8,8,9.605624,0.081172,0.7704830502196867
29,donor_stage,46.088825,2.507154,12.58557,2.301004,8,8,2.379221,0.050861,0.6836999196872323
29,face_fill,46.088825,0.130143,0.00207,0.00139,8,1,0.00013,0.086557,0.18615107913669063
29,mesh_fill,46.088825,0.181205,0.038901,0.0143,8,2,0.00012,0.080452,0.3400437062937063
30,view_projection,43.924898,4.305845,30.952179,4.096656,8,8,4.168871,0.097297,0.9444342837182326
30,view_scores,43.924898,4.707757,28.946671,4.525662,8,8,4.524123,0.062796,0.7995148278859535
30,receiver_stage,43.924898,9.011243,49.321343,8.784087,8,8,8.850368,0.069076,0.7018564223009176
30,donor_stage,43.924898,2.367396,13.231014,2.194106,8,8,2.222742,0.04517,0.753781608545804
30,face_fill,43.924898,0.142394,0.00214,0.00127,8,1,0.00016,0.096177,0.2106299212598425
30,mesh_fill,43.924898,0.133863,0.02004,0.00532,8,2,0.00013,0.064346,0.4708646616541353
31,view_projection,48.966883,5.067121,35.428044,4.899707,8,8,4.876646,0.094497,0.903830678038503
31,view_scores,48.966883,4.048534,29.576963,3.888336,8,8,3.87664,0.046475,0.9508232763320865
31,receiver_stage,48.966883,7.499769,50.518261,7.347534,8,8,7.332735,0.045206,0.8594424503513697
31,donor_stage,48.966883,1.78502,9.640147,1.610301,8,8,1.663197,0.039689,0.7483187149483234
31,face_fill,48.966883,0.193255,0.00214,0.00146,8,1,0.00012,0.080031,0.1832191780821918
31,mesh_fill,48.966883,0.135473,0.032941,0.01053,8,2,0.00011,0.063165,0.3910375118708452
