case,system,event,metric,statistic,beforeMs,afterMs,deltaMs,relative
dem-sierra-L,windows,recovery,sampleRepairMs,max,0.0,0.0,0.0,
dem-sierra-L,windows,recovery,uploadMs,mean,0.0008250000082625775,0.000856249998378189,3.124999011561158e-05,0.03787877551834584
dem-sierra-L,windows,recovery,uploadMs,median,0.0005500000261235982,0.0003000000142492354,-0.0002500000118743628,-0.4545454545454546
dem-sierra-L,windows,recovery,uploadMs,p95,0.0029250000021420414,0.0034299998776987184,0.000504999875556677,0.17264952997841188
dem-sierra-L,windows,recovery,uploadMs,max,0.003800000064074993,0.006899999920278788,0.0030999998562037945,0.8157894220873929
dem-sierra-L,windows,return,cpuMs,mean,28.6239874958992,26.4462688267231,-2.1777186691761017,-0.07608019915073294
dem-sierra-L,windows,return,cpuMs,median,28.174599647521973,26.761500358581543,-1.4130992889404297,-0.050155079632683064
dem-sierra-L,windows,return,cpuMs,p95,39.03953056335449,35.38110504150391,-3.6584255218505817,-0.09371079695524465
dem-sierra-L,windows,return,cpuMs,max,46.539798736572266,45.081298828125,-1.4584999084472656,-0.03133876699172611
dem-sierra-L,windows,return,viewMs,mean,11.09136875,11.56356875,0.47219999999999906,0.04257364538529096
dem-sierra-L,windows,return,viewMs,median,11.01475,11.4987,0.4839500000000001,0.043936539640028194
dem-sierra-L,windows,return,viewMs,p95,13.92015,13.63753,-0.28261999999999965,-0.020302942137836122
dem-sierra-L,windows,return,viewMs,max,14.4892,14.162700000000001,-0.32649999999999935,-0.022534025343014075
dem-sierra-L,windows,return,receiverMs,mean,10.945175,8.0659875,-2.8791875000000005,-0.2630554102606857
dem-sierra-L,windows,return,receiverMs,median,11.021349999999998,8.04895,-2.9723999999999986,-0.2696947288671532
dem-sierra-L,windows,return,receiverMs,p95,15.638505,11.57716,-4.061345000000001,-0.2597016147003822
dem-sierra-L,windows,return,receiverMs,max,17.8521,13.258600000000001,-4.593499999999999,-0.25730866396670415
dem-sierra-L,windows,return,donorMs,mean,0.0,0.0,0.0,
dem-sierra-L,windows,return,donorMs,median,0.0,0.0,0.0,
dem-sierra-L,windows,return,donorMs,p95,0.0,0.0,0.0,
dem-sierra-L,windows,return,donorMs,max,0.0,0.0,0.0,
dem-sierra-L,windows,return,reservationMs,mean,0.13094375,0.12651874999999999,-0.004425000000000012,-0.033793136365806054
dem-sierra-L,windows,return,reservationMs,median,0.1182,0.1182,0.0,0.0
dem-sierra-L,windows,return,reservationMs,p95,0.2785249999999999,0.25773999999999997,-0.020784999999999942,-0.07462525805582965
dem-sierra-L,windows,return,reservationMs,max,0.4747,0.3095,-0.1652,-0.34800926901200757
dem-sierra-L,windows,return,sampleRepairMs,mean,5.6639,5.887965625,0.2240656249999997,0.03956030738537053
dem-sierra-L,windows,return,sampleRepairMs,median,5.1303,5.6614,0.5311000000000003,0.10352221117673444
dem-sierra-L,windows,return,sampleRepairMs,p95,11.702564999999998,12.345059999999998,0.6424950000000003,0.05490206634186601
dem-sierra-L,windows,return,sampleRepairMs,max,17.8729,19.4442,1.5712999999999973,0.08791522360668935
dem-sierra-L,windows,return,uploadMs,mean,2.5242249853909016,2.5267874747514725,0.0025624893605709076,0.0010151588607993922
dem-sierra-L,windows,return,uploadMs,median,2.5817500352859497,2.474900007247925,-0.1068500280380249,-0.04138666663219026
dem-sierra-L,windows,return,uploadMs,p95,2.9410849809646606,3.1313300132751465,0.19024503231048584,0.06468532311775865
dem-sierra-L,windows,return,uploadMs,max,3.077699899673462,4.019599914550781,0.9419000148773193,0.30604023965340255
dem-sierra-L,windows,reveal,cpuMs,mean,63.46765478726091,56.98551033283102,-6.482144454429893,-0.10213303888661995
dem-sierra-L,windows,reveal,cpuMs,median,63.62730026245117,56.918399810791016,-6.708900451660156,-0.10544059584466337
dem-sierra-L,windows,reveal,cpuMs,p95,77.43184051513671,70.20353851318359,-7.228302001953125,-0.09335051257809257
