frame,phase,task,thread,startMs,endMs,durationMs
5,view_projection,view_projection/7,7,0.090021,3.691034,3.601013
5,view_projection,view_projection/4,8,0.083867,3.477635,3.393768
5,view_projection,view_projection/1,9,0.067207,3.978463,3.911256
5,view_scores,view_scores/3,2,4.337793,5.942804,1.605011
5,view_scores,view_scores/4,3,4.359658,6.196465,1.836807
5,view_scores,view_scores/0,4,4.289446,5.958009,1.668563
5,view_scores,view_scores/1,5,4.304162,6.248232,1.94407
5,view_scores,view_scores/7,6,4.408969,5.730123,1.321154
5,view_scores,view_scores/5,7,4.372963,5.767779,1.394816
5,view_scores,view_scores/2,8,4.323022,5.8158,1.492778
5,view_scores,view_scores/6,9,4.392084,5.969795,1.577711
5,receiver_stage,receiver_stage/3,2,6.75085,86.722544,79.971694
5,receiver_stage,receiver_stage/6,3,6.805491,76.525655,69.720164
5,receiver_stage,receiver_stage/4,4,6.767905,75.78392,69.016015
5,receiver_stage,receiver_stage/7,5,6.817371,74.515183,67.697812
5,receiver_stage,receiver_stage/0,6,6.708309,76.026577,69.318268
5,receiver_stage,receiver_stage/1,7,6.724739,77.88313,71.158391
5,receiver_stage,receiver_stage/2,8,6.742175,73.305786,66.563611
5,receiver_stage,receiver_stage/5,9,6.784326,73.0287,66.244374
5,face_fill,face_fill/0,9,90.639665,90.640985,0.00132
5,face_fill,face_fill/1,9,90.641515,90.641595,8e-05
5,face_fill,face_fill/2,9,90.641955,90.642025,7e-05
5,face_fill,face_fill/3,9,90.642175,90.642245,7e-05
5,face_fill,face_fill/4,9,90.642305,90.642355,5e-05
5,face_fill,face_fill/5,9,90.642475,90.642535,6e-05
5,face_fill,face_fill/6,9,90.650386,90.650546,0.00016
5,face_fill,face_fill/7,9,90.650606,90.650676,7e-05
5,mesh_fill,mesh_fill/5,8,103.288211,103.292991,0.00478
5,mesh_fill,mesh_fill/0,9,103.275957,103.280297,0.00434
5,mesh_fill,mesh_fill/1,9,103.281137,103.282807,0.00167
5,mesh_fill,mesh_fill/2,9,103.282937,103.284527,0.00159
5,mesh_fill,mesh_fill/3,9,103.284597,103.286207,0.00161
5,mesh_fill,mesh_fill/4,9,103.286298,103.287707,0.001409
5,mesh_fill,mesh_fill/6,9,103.287787,103.289187,0.0014
5,mesh_fill,mesh_fill/7,9,103.289308,103.290978,0.00167
6,view_projection,view_projection/7,2,0.181342,2.632695,2.451353
6,view_projection,view_projection/5,3,0.154956,3.142503,2.987547
6,view_projection,view_projection/4,4,0.139554,2.557016,2.417462
6,view_projection,view_projection/2,5,0.100374,2.589469,2.489095
6,view_projection,view_projection/3,6,0.13055,3.62826,3.49771
6,view_projection,view_projection/6,7,0.167796,3.479732,3.311936
6,view_projection,view_projection/1,8,0.082944,2.6517,2.568756
6,view_projection,view_projection/0,9,0.068658,2.751208,2.68255
6,view_scores,view_scores/2,2,3.744503,5.834673,2.09017
6,view_scores,view_scores/5,3,3.863031,5.755301,1.89227
