frame,phase,frameMs,dispatchMs,taskSumMs,taskMaxMs,tasks,threads,waitMs,afterLastTaskMs,balanceRatio
10,face_fill,75.824716,0.119633,0.00169,0.00121,8,1,0.00013,0.082071,0.17458677685950416
10,mesh_fill,75.824716,0.124723,0.00814,0.00324,8,1,0.00014,0.07627,0.3140432098765432
11,view_projection,80.588625,4.043875,26.02836,3.974663,8,8,3.922072,0.03336,0.818571285163044
11,view_scores,80.588625,1.795697,10.174114,1.725375,8,8,1.665873,0.035966,0.7370943997681663
11,receiver_stage,80.588625,66.481859,423.842046,66.362572,8,8,66.327205,0.06781,0.7983454250386799
11,face_fill,80.588625,0.127804,0.00614,0.00432,8,1,0.00015,0.080476,0.17766203703703703
11,mesh_fill,80.588625,0.127093,0.008448,0.00384,8,1,0.00014,0.082386,0.275
12,view_projection,84.560144,4.061385,24.157414,3.999363,8,8,3.932152,0.032445,0.755039427528834
12,view_scores,84.560144,1.960121,11.088517,1.891889,8,8,1.837218,0.034595,0.7326352788139262
12,receiver_stage,84.560144,66.443589,476.338175,66.323371,8,8,66.270555,0.071241,0.8977570195429301
12,face_fill,84.560144,0.196085,0.00254,0.00185,8,1,0.00157,0.092326,0.17162162162162162
12,mesh_fill,84.560144,0.121853,0.01168,0.0035,8,2,0.00015,0.068227,0.4171428571428571
13,view_projection,85.726947,3.979794,25.295521,3.916297,8,8,3.853309,0.032051,0.80738006463759
13,view_scores,85.726947,1.563565,10.232544,1.452978,8,8,1.442502,0.037566,0.8803078917918923
13,receiver_stage,85.726947,68.439325,457.925804,68.323638,8,8,68.268461,0.078461,0.837788021475086
13,face_fill,85.726947,0.125283,0.001998,0.00147,8,1,0.00016,0.086797,0.16989795918367348
13,mesh_fill,85.726947,0.122793,0.016141,0.00654,8,1,0.00013,0.07142,0.3085053516819572
14,view_projection,86.691957,3.950267,27.246043,3.810409,8,8,3.825854,0.035125,0.8938030996147658
14,view_scores,86.691957,2.379777,15.596679,2.294119,8,8,2.255863,0.037236,0.8498185469018826
14,receiver_stage,86.691957,64.783096,464.833254,64.673389,8,8,64.616811,0.069926,0.8984244934187692
14,face_fill,86.691957,0.129963,0.007589,0.00582,8,1,0.00013,0.084197,0.16299398625429554
14,mesh_fill,86.691957,0.125363,0.01845,0.00459,8,2,0.00015,0.070157,0.5024509803921569
15,view_projection,92.703572,4.074085,23.864352,4.009944,8,8,3.952332,0.030605,0.7439116356737152
15,view_scores,92.703572,1.890839,11.493798,1.816067,8,8,1.764035,0.035497,0.7911188023349358
15,receiver_stage,92.703572,65.784357,501.43564,65.605435,8,8,65.626603,0.071413,0.9554003414503691
15,face_fill,92.703572,0.125233,0.00259,0.00188,8,1,0.00015,0.07334,0.17220744680851063
15,mesh_fill,92.703572,0.122203,0.019551,0.004801,8,2,0.00021,0.0647,0.5090345761299729
16,view_projection,102.587469,4.209264,26.4735,4.135457,8,8,4.08437,0.040206,0.8001987446611101
16,view_scores,102.587469,2.306563,15.040664,2.215338,8,8,2.17269,0.037429,0.8486664337450989
16,receiver_stage,102.587469,75.177792,528.363896,75.067892,8,8,75.009097,0.077487,0.8798100658001692
16,face_fill,102.587469,0.142094,0.010181,0.007201,8,1,0.00017,0.086596,0.17672892653798086
16,mesh_fill,102.587469,0.123643,0.02042,0.00506,8,2,0.00016,0.069243,0.5044466403162056
17,view_projection,98.060783,4.037155,23.052982,3.967733,8,8,3.914431,0.031635,0.7262642798797198
17,view_scores,98.060783,1.808537,10.754311,1.741126,8,8,1.679784,0.031115,0.7720801797227771
17,receiver_stage,98.060783,68.651587,530.428149,68.530562,8,8,68.492702,0.073428,0.9675029168008281
17,face_fill,98.060783,0.125433,0.00184,0.00131,8,1,0.00033,0.079527,0.17557251908396948
17,mesh_fill,98.060783,0.137543,0.023233,0.00456,8,3,0.00011,0.049476,0.6368695175438597
18,view_projection,96.633735,3.842568,24.231758,3.707576,8,8,3.724885,0.033954,0.8169676764549129
18,view_scores,96.633735,2.144535,12.598025,2.076313,8,8,2.021002,0.036925,0.7584372515126573
18,receiver_stage,96.633735,71.149741,545.438758,71.042343,8,8,70.989856,0.070275,0.9597071530988216
18,face_fill,96.633735,0.146183,0.002028,0.00135,8,1,0.00033,0.101311,0.18777777777777777
18,mesh_fill,96.633735,0.120504,0.0211,0.00599,8,2,0.00013,0.064497,0.4403171953255426
19,view_projection,84.778864,3.272134,20.221734,3.09492,8,8,3.143151,0.038587,0.8167308848047768
19,view_scores,84.778864,2.193867,13.934889,2.065298,8,8,2.104984,0.034976,0.8433945730834002
19,receiver_stage,84.778864,62.077911,469.279708,61.936927,8,8,61.925017,0.071237,0.9470919262752575
19,face_fill,84.778864,0.119903,0.00193,0.00127,8,1,0.00014,0.078367,0.18996062992125984
19,mesh_fill,84.778864,0.133763,0.01965,0.00469,8,3,0.00013,0.058217,0.5237206823027719
20,view_projection,98.124224,3.774743,23.595756,3.678325,8,8,3.607178,0.037105,0.8018512502293843
20,view_scores,98.124224,2.162096,13.145372,2.079373,8,8,2.022352,0.046646,0.7902245051753581
20,receiver_stage,98.124224,76.608347,488.993712,76.480658,8,8,76.445193,0.076353,0.7992114032282515
20,face_fill,98.124224,0.135463,0.0018,0.00123,8,1,0.00014,0.08971,0.18292682926829268
20,mesh_fill,98.124224,0.138398,0.012021,0.004201,8,1,0.0001,0.089357,0.3576826945965247
21,view_projection,126.065937,3.758018,21.532887,3.693345,8,8,3.634914,0.031066,0.7287732055900545
21,view_scores,126.065937,2.72963,18.878521,2.656819,8,8,2.589437,0.038355,0.888210723048879
21,receiver_stage,126.065937,98.853031,595.95552,98.592127,8,8,98.651136,0.110836,0.7555820354702358
21,face_fill,126.065937,0.160204,0.00339,0.00274,8,1,0.00026,0.100731,0.15465328467153286
21,mesh_fill,126.065937,0.159164,0.02476,0.00559,8,3,0.00017,0.066512,0.5536672629695886
22,view_projection,108.05136,2.880085,19.778817,2.816083,8,8,2.757832,0.029665,0.8779400766951827
22,view_scores,108.05136,2.613091,16.789516,2.536485,8,8,2.55323,0.034585,0.8274007139801733
22,receiver_stage,108.05136,79.667007,597.055236,79.510846,8,8,79.483812,0.085588,0.9386380381363318
22,face_fill,108.05136,0.133713,0.00215,0.00165,8,1,0.00013,0.089957,0.16287878787878787
22,mesh_fill,108.05136,0.171874,0.039411,0.02069,8,3,0.0004,0.060671,0.23810415659739007
23,view_projection,136.768308,3.621729,23.660417,3.529446,8,8,3.477845,0.035436,0.8379649738230872
23,view_scores,136.768308,2.13352,13.940396,2.044723,8,8,2.002077,0.040317,0.8522178798790839
23,receiver_stage,136.768308,103.550949,742.524057,103.359509,8,8,103.327574,0.145039,0.897987113357901
23,face_fill,136.768308,0.153464,0.004131,0.002181,8,2,0.00023,0.078217,0.23676066024759282
23,mesh_fill,136.768308,0.146834,0.02075,0.00646,8,2,0.00012,0.075032,0.4015092879256966
24,view_projection,123.785183,3.511255,25.489011,3.371657,8,8,3.317306,0.03938,0.9449734581542548
24,view_scores,123.785183,3.007496,20.746047,2.885025,8,8,2.814991,0.046075,0.8988677307822289
24,receiver_stage,123.785183,87.780617,673.373027,87.54195,8,8,87.597233,0.086197,0.9615004963334721
24,face_fill,123.785183,0.138233,0.00367,0.00138,8,2,0.00161,0.052081,0.3324275362318841
24,mesh_fill,123.785183,0.152324,0.0204,0.00448,8,2,0.00024,0.061376,0.5691964285714287
25,view_projection,119.31619,3.65379,24.282808,3.520211,8,8,3.533147,0.034196,0.8622639381559798
25,view_scores,119.31619,2.330605,14.969933,2.252699,8,8,2.202452,0.041985,0.8306665138129862
25,receiver_stage,119.31619,90.667856,677.455982,90.425285,8,8,90.492482,0.097583,0.9364858263924741
25,face_fill,119.31619,0.123383,0.00182,0.00131,8,1,0.00021,0.080756,0.1736641221374046
25,mesh_fill,119.31619,0.142084,0.018452,0.004541,8,2,0.00013,0.074815,0.5079277692138295
26,view_projection,109.12224,3.712538,26.044843,3.628633,8,8,3.580004,0.035622,0.8971988556020959
26,view_scores,109.12224,2.706335,17.678205,2.605728,8,8,2.578292,0.036456,0.8480453926887226
26,receiver_stage,109.12224,79.871336,606.09469,79.716757,8,8,79.691102,0.077192,0.9503878369010922
26,face_fill,109.12224,0.121893,0.00736,0.00534,8,1,0.00013,0.078657,0.17228464419475656
26,mesh_fill,109.12224,0.127493,0.01919,0.00482,8,2,0.00022,0.071206,0.49766597510373445
27,view_projection,112.40966,3.510611,23.753086,3.438399,8,8,3.383158,0.039835,0.8635227470692028
27,view_scores,112.40966,2.170247,14.826462,2.100524,8,8,2.036624,0.03887,0.8823073433105263
27,receiver_stage,112.40966,76.361195,568.030444,76.170646,8,8,76.16573,0.078311,0.9321675636044887
27,face_fill,112.40966,0.132653,0.002,0.00133,8,1,0.0002,0.089528,0.18796992481203006
27,mesh_fill,112.40966,0.146904,0.018901,0.00575,8,1,0.00013,0.081121,0.4108913043478261
28,view_projection,94.799932,3.49607,20.915251,3.301956,8,8,3.331336,0.044016,0.7917750493949647
28,view_scores,94.799932,2.173796,12.738141,2.103864,8,8,2.039253,0.036576,0.7568301111668815
28,receiver_stage,94.799932,61.540952,478.442684,61.381008,8,8,61.370028,0.074497,0.9743296411815198
28,face_fill,94.799932,0.111653,0.001999,0.00129,8,1,0.00012,0.071417,0.1937015503875969
28,mesh_fill,94.799932,0.132583,0.02217,0.00546,8,2,0.00014,0.066957,0.507554945054945
29,view_projection,95.47405,3.575137,23.122472,3.508081,8,8,3.455164,0.03329,0.8239003033282298
29,view_scores,95.47405,2.293129,13.329806,2.224877,8,8,2.170276,0.03436,0.7489069058649084
29,receiver_stage,95.47405,61.407093,473.651303,61.259543,8,8,61.238319,0.074248,0.9664847299791315
29,face_fill,95.47405,0.139314,0.00216,0.00139,8,1,0.00026,0.092997,0.19424460431654678
29,mesh_fill,95.47405,0.135904,0.026071,0.00635,8,2,0.00136,0.073758,0.5132086614173229
30,view_projection,93.852747,3.360256,20.294975,3.220083,8,8,3.237923,0.034025,0.7878281010147876
30,view_scores,93.852747,2.406979,13.672188,2.3395,8,8,2.283336,0.033292,0.7305080145330198
30,receiver_stage,93.852747,58.541339,446.862364,58.354891,8,8,58.384235,0.078852,0.9572084626119857
30,face_fill,93.852747,0.122403,0.00251,0.00138,8,1,0.00012,0.086721,0.22735507246376813
30,mesh_fill,93.852747,0.130424,0.030672,0.00855,8,2,0.00013,0.063955,0.44842105263157894
31,view_projection,89.74447,3.782083,22.477073,3.619504,8,8,3.65944,0.033685,0.7762483823750437
31,view_scores,89.74447,2.166306,12.062013,2.093364,8,8,2.036833,0.036945,0.7202529636508511
31,receiver_stage,89.74447,55.416483,425.068846,55.243555,8,8,55.229839,0.080232,0.961806417961335
31,face_fill,89.74447,0.128333,0.006561,0.004641,8,1,0.00024,0.075906,0.17671299288946346
31,mesh_fill,89.74447,0.133413,0.02689,0.0062,8,2,0.00014,0.073216,0.5421370967741935
