frame,phase,frameMs,dispatchMs,taskSumMs,taskMaxMs,tasks,threads,waitMs,afterLastTaskMs,balanceRatio
19,view_projection,60.661222,3.655262,26.989947,3.566352,8,8,3.518833,0.034185,0.9459928170298388
19,view_scores,60.661222,2.574363,17.467228,2.507824,8,8,2.450444,0.035819,0.8706366555228756
19,receiver_stage,60.661222,34.901797,263.139768,34.738312,8,8,34.717558,0.099619,0.9468644014712057
19,face_fill,60.661222,0.124689,0.00793,0.0057,8,1,0.00019,0.076355,0.1739035087719298
19,mesh_fill,60.661222,0.129129,0.016949,0.0047,8,2,0.00019,0.068765,0.4507712765957446
20,view_projection,73.376246,3.690091,23.454011,3.551543,8,8,3.563013,0.031339,0.8254866617129513
20,view_scores,73.376246,2.790146,16.010615,2.715152,8,8,2.660537,0.039824,0.7370957040342494
20,receiver_stage,73.376246,50.710002,263.760441,50.536623,8,8,50.497685,0.126526,0.652399253606637
20,face_fill,73.376246,0.132278,0.002378,0.001649,8,1,0.00014,0.08583,0.1802607640994542
20,mesh_fill,73.376246,0.141729,0.030729,0.01099,8,2,0.00029,0.0733,0.3495109190172884
21,view_projection,90.115592,3.685061,25.025391,3.610083,8,8,3.494843,0.038019,0.8665102367452493
21,view_scores,90.115592,2.354211,15.797761,2.269877,8,8,2.216712,0.043314,0.8699678991416715
21,receiver_stage,90.115592,62.792922,317.212008,62.560893,8,8,62.573214,0.130305,0.6338065059269535
21,face_fill,90.115592,0.133548,0.00251,0.00175,8,1,0.00025,0.083754,0.1792857142857143
21,mesh_fill,90.115592,0.125648,0.020538,0.00472,8,3,0.00014,0.049869,0.5439088983050847
22,view_projection,71.132887,3.773476,24.366841,3.629903,8,8,3.651767,0.037334,0.8391009690892567
22,view_scores,71.132887,2.650757,16.410194,2.471434,8,8,2.511009,0.050449,0.8299935381644827
22,receiver_stage,71.132887,42.483158,310.450664,42.250079,8,8,42.29187,0.08639,0.9184913713415779
22,face_fill,71.132887,0.157898,0.002447,0.00168,8,1,0.0002,0.11522,0.18206845238095237
22,mesh_fill,71.132887,0.148088,0.01524,0.00463,8,1,0.00019,0.092112,0.4114470842332614
23,view_projection,78.665821,3.970589,26.546303,3.88051,8,8,3.83369,0.0379,0.8551164344377414
23,view_scores,78.665821,2.024149,13.149428,1.94516,8,8,1.891401,0.032881,0.8450094079664398
23,receiver_stage,78.665821,46.856522,347.84913,46.632441,8,8,46.637335,0.130944,0.9324225864564971
23,face_fill,78.665821,0.129159,0.002259,0.00145,8,1,0.00023,0.082185,0.19474137931034485
23,mesh_fill,78.665821,0.150788,0.01988,0.00534,8,2,0.00012,0.077834,0.46535580524344566
24,view_projection,92.971198,3.553058,25.153293,3.422804,8,8,3.394839,0.068659,0.91859236608348
24,view_scores,92.971198,2.569818,18.177365,2.505934,8,8,2.445869,0.034604,0.9067160687392407
24,receiver_stage,92.971198,56.435337,399.736762,56.237074,8,8,56.240409,0.11989,0.8885080907658887
24,face_fill,92.971198,0.126728,0.00685,0.00619,8,1,0.00012,0.07874,0.13832794830371567
24,mesh_fill,92.971198,0.149188,0.03362,0.00717,8,4,0.00023,0.04993,0.5861227336122733
25,view_projection,82.085331,3.499269,23.038804,3.33179,8,8,3.37556,0.038495,0.8643553465254413
25,view_scores,82.085331,2.342435,14.65477,2.240897,8,8,2.201757,0.034539,0.8174611550642443
25,receiver_stage,82.085331,51.581772,373.908499,51.455864,8,8,51.395825,0.094674,0.9083233424085543
25,face_fill,82.085331,0.132359,0.00251,0.0015,8,1,0.00034,0.09014,0.20916666666666667
25,mesh_fill,82.085331,0.131089,0.02654,0.00616,8,2,0.00142,0.063779,0.5385551948051949
26,view_projection,67.416363,3.47391,23.736232,3.352925,8,8,3.330381,0.03775,0.8849076552562316
26,view_scores,67.416363,2.628962,17.534873,2.559207,8,8,2.494084,0.035401,0.8564602726547716
26,receiver_stage,67.416363,39.097438,280.013155,38.895795,8,8,38.89293,0.106909,0.8998824776560036
26,face_fill,67.416363,0.125279,0.0019,0.00124,8,1,0.00012,0.083179,0.19153225806451613
26,mesh_fill,67.416363,0.160289,0.02104,0.00492,8,2,0.00021,0.095675,0.5345528455284553
27,view_projection,84.764577,3.594603,27.104859,3.497873,8,8,3.471564,0.031315,0.9686193223710524
27,view_scores,84.764577,1.559984,10.895917,1.458215,8,8,1.432635,0.0384,0.9340115312213906
27,receiver_stage,84.764577,50.568639,374.17991,50.43131,8,8,50.39082,0.087539,0.9274494108917654
27,face_fill,84.764577,0.127599,0.072609,0.06939,8,2,0.00024,0.01786,0.1307987462170342
27,mesh_fill,84.764577,0.163349,0.04243,0.01254,8,4,0.00013,0.03679,0.42294657097288674
28,view_projection,79.294634,3.533064,21.654261,3.305116,8,8,3.396425,0.03518,0.8189675112764575
28,view_scores,79.294634,2.222617,15.210541,2.137707,8,8,2.094499,0.033226,0.8894191884107598
28,receiver_stage,79.294634,45.247188,345.344367,45.076836,8,8,45.068031,0.096659,0.9576547447784489
28,face_fill,79.294634,0.137899,0.00215,0.0015,8,1,0.00027,0.09005,0.17916666666666667
28,mesh_fill,79.294634,0.149729,0.03338,0.01007,8,2,0.00019,0.080229,0.41434955312810323
29,view_projection,84.776387,3.574733,24.886567,3.425994,8,8,3.444405,0.03035,0.9080053482288644
29,view_scores,84.776387,2.032038,12.658268,1.964619,8,8,1.90599,0.034855,0.8053894928227814
29,receiver_stage,84.776387,49.139263,374.682444,48.979244,8,8,48.960095,0.083685,0.9562276114347538
29,face_fill,84.776387,0.138889,0.00234,0.00136,8,1,0.00025,0.083699,0.2150735294117647
29,mesh_fill,84.776387,0.132588,0.03018,0.00725,8,3,0.00014,0.036249,0.5203448275862068
30,view_projection,81.409868,3.40083,23.269145,3.331905,8,8,3.271821,0.03379,0.8729670038611546
30,view_scores,81.409868,1.958489,12.720496,1.88686,8,8,1.824801,0.03615,0.8427026912436535
30,receiver_stage,81.409868,47.11267,350.45757,46.858278,8,8,46.910081,0.131494,0.9348870278587702
30,face_fill,81.409868,0.136199,0.00769,0.00596,8,1,0.00013,0.08304,0.16128355704697986
30,mesh_fill,81.409868,0.121469,0.02595,0.00666,8,2,0.00013,0.06672,0.48704954954954954
31,view_projection,76.082457,3.532193,22.768673,3.378695,8,8,3.403795,0.03273,0.8423619548375926
31,view_scores,76.082457,2.392875,15.816094,2.324045,8,8,2.267767,0.035172,0.8506770522945984
31,receiver_stage,76.082457,41.695785,310.654249,41.573424,8,8,41.519688,0.090744,0.934052993205467
31,face_fill,76.082457,0.136849,0.00272,0.00191,8,1,0.00024,0.087161,0.1780104712041885
31,mesh_fill,76.082457,0.124749,0.027598,0.00644,8,2,0.00013,0.06515,0.5356754658385093
