frame,phase,task,thread,startMs,endMs,durationMs
7,view_projection,view_projection/7,7,0.431287,3.800969,3.369682
7,view_projection,view_projection/5,8,0.39271,3.777978,3.385268
7,view_projection,view_projection/4,9,0.37858,3.86258,3.484
7,view_scores,view_scores/2,2,4.06491,11.699383,7.634473
7,view_scores,view_scores/1,3,4.043375,11.724754,7.681379
7,view_scores,view_scores/4,4,4.123247,11.450307,7.32706
7,view_scores,view_scores/0,5,4.022534,12.661899,8.639365
7,view_scores,view_scores/3,6,4.092746,11.38302,7.290274
7,view_scores,view_scores/6,7,4.140318,10.531619,6.391301
7,view_scores,view_scores/5,8,4.140048,10.37784,6.237792
7,view_scores,view_scores/7,9,4.194494,10.294808,6.100314
7,receiver_stage,receiver_stage/6,2,17.758712,24.942148,7.183436
7,receiver_stage,receiver_stage/5,3,17.752491,27.7185,9.966009
7,receiver_stage,receiver_stage/4,4,17.740281,23.508585,5.768304
7,receiver_stage,receiver_stage/7,5,17.785436,22.243672,4.458236
7,receiver_stage,receiver_stage/3,6,17.720376,30.457701,12.737325
7,receiver_stage,receiver_stage/1,7,17.681125,62.874129,45.193004
7,receiver_stage,receiver_stage/0,8,17.661524,37.248238,19.586714
7,receiver_stage,receiver_stage/2,9,17.682229,54.241049,36.55882
7,donor_stage,donor_stage/1,2,63.139576,67.025241,3.885665
7,donor_stage,donor_stage/3,3,63.177402,67.337014,4.159612
7,donor_stage,donor_stage/4,4,63.205102,68.060368,4.855266
7,donor_stage,donor_stage/0,5,63.091123,66.586704,3.495581
7,donor_stage,donor_stage/2,6,63.163291,67.33845,4.175159
7,donor_stage,donor_stage/6,7,63.214029,71.797111,8.583082
7,donor_stage,donor_stage/7,8,63.219623,68.30388,5.084257
7,donor_stage,donor_stage/5,9,63.205177,66.253726,3.048549
7,face_fill,face_fill/0,9,73.630743,73.632383,0.00164
7,face_fill,face_fill/1,9,73.633313,73.633903,0.00059
7,face_fill,face_fill/2,9,73.633973,73.634233,0.00026
7,face_fill,face_fill/3,9,73.634563,73.634613,5e-05
7,face_fill,face_fill/4,9,73.634703,73.634803,0.0001
7,face_fill,face_fill/5,9,73.635003,73.635653,0.00065
7,face_fill,face_fill/6,9,73.635933,73.636023,9e-05
7,face_fill,face_fill/7,9,73.641103,73.641163,6e-05
7,mesh_fill,mesh_fill/0,9,76.388955,76.391405,0.00245
