frame,phase,frameMs,dispatchMs,taskSumMs,taskMaxMs,tasks,threads,waitMs,afterLastTaskMs,balanceRatio
8,view_scores,59.312106,3.763798,25.717032,3.605048,8,8,3.585423,0.055017,0.8917021354500689
8,receiver_stage,59.312106,38.793314,127.893575,38.611213,8,8,38.560807,0.082483,0.41404285524518486
8,donor_stage,59.312106,7.220033,33.590017,7.008891,8,8,7.073438,0.057257,0.5990608392968303
8,face_fill,59.312106,0.127193,0.00153,0.00109,8,1,0.00012,0.080752,0.17545871559633025
8,mesh_fill,59.312106,0.132084,0.00555,0.00366,8,1,0.00021,0.077957,0.18954918032786885
9,view_projection,58.730996,3.44859,24.56058,3.262845,8,8,3.274595,0.045866,0.9409188913356289
9,view_scores,58.730996,5.600645,37.336509,5.459801,8,8,5.452571,0.054356,0.8548047126626044
9,receiver_stage,58.730996,39.182364,133.812819,38.964597,8,8,38.942727,0.13638,0.42927692476839935
9,donor_stage,58.730996,6.436602,34.873668,6.195356,8,8,6.277218,0.053716,0.7036251831210345
9,face_fill,58.730996,0.132454,0.00213,0.00155,5,1,0.00013,0.084508,0.27483870967741936
9,mesh_fill,58.730996,0.119923,0.00313,0.00254,5,1,0.00013,0.084757,0.2464566929133858
10,view_projection,59.528977,3.677891,23.793358,3.45173,8,8,3.509396,0.071292,0.8616461165850169
10,view_scores,59.528977,4.736758,32.508974,4.553574,8,8,4.558883,0.066977,0.892402703898081
10,receiver_stage,59.528977,39.011749,124.686018,38.769596,8,8,38.756172,0.182731,0.4020096637065808
10,donor_stage,59.528977,7.724785,33.625586,7.438297,8,8,7.521721,0.067717,0.5650753458755411
10,face_fill,59.528977,0.135754,0.005629,0.00385,8,1,0.0001,0.081018,0.18275974025974026
10,mesh_fill,59.528977,0.124303,0.003259,0.00215,8,1,0.00012,0.087588,0.18947674418604651
11,view_projection,54.660515,3.389783,22.777031,3.148441,8,8,3.241579,0.055942,0.9042979922444155
11,view_scores,54.660515,4.749114,33.05291,4.637721,8,8,4.572888,0.058567,0.8908715617002402
11,receiver_stage,54.660515,38.513501,109.640266,38.258388,8,8,38.245104,0.181756,0.3582229666864166
11,donor_stage,54.660515,4.99847,30.922662,4.759783,8,8,4.781795,0.077288,0.8120817167505325
12,view_projection,59.66206,3.935647,25.830005,3.69633,8,8,3.744382,0.063932,0.8735017233309796
12,view_scores,59.66206,4.559104,31.680442,4.409665,8,8,4.366019,0.053441,0.8980399304709087
12,receiver_stage,59.66206,39.918643,118.383124,39.680381,8,8,39.678946,0.132684,0.37292712738821737
12,donor_stage,59.66206,6.289739,33.218176,6.037386,8,8,6.118994,0.081458,0.6877599013877861
12,face_fill,59.66206,0.147424,0.002071,0.001241,8,1,0.00012,0.092878,0.20860193392425463
12,mesh_fill,59.66206,0.124714,0.00573,0.00248,8,2,0.00014,0.073248,0.28881048387096775
13,view_projection,57.575042,3.505241,22.576752,3.27498,8,8,3.362997,0.067751,0.8617133539746807
13,view_scores,57.575042,5.174085,35.447575,5.026265,8,8,4.965139,0.067293,0.881558547947631
13,receiver_stage,57.575042,39.893756,114.135981,39.624475,8,8,39.62289,0.202325,0.3600551836964402
