case,system,event,metric,statistic,beforeMs,afterMs,deltaMs,relative
dem-sierra-L,windows,reveal,cpuMs,median,56.918399810791016,54.72800064086914,-2.190399169921875,-0.03848314740405967
dem-sierra-L,windows,reveal,cpuMs,p95,70.20353851318359,73.86489715576171,3.661358642578122,0.05215347716255869
dem-sierra-L,windows,reveal,cpuMs,max,73.15699768066406,77.86000061035156,4.7030029296875,0.06428643983199622
dem-sierra-L,windows,reveal,viewMs,mean,10.705234482758621,10.220389655172413,-0.4848448275862083,-0.045290444442583455
dem-sierra-L,windows,reveal,viewMs,median,10.5423,10.2221,-0.3201999999999998,-0.030372878783567092
dem-sierra-L,windows,reveal,viewMs,p95,13.131179999999997,11.68598,-1.4451999999999963,-0.1100586542869717
dem-sierra-L,windows,reveal,viewMs,max,14.007800000000001,12.534,-1.4738000000000007,-0.10521281000585392
dem-sierra-L,windows,reveal,receiverMs,mean,13.08596551724138,12.964055172413794,-0.12191034482758667,-0.009316113867713027
dem-sierra-L,windows,reveal,receiverMs,median,12.855500000000001,13.1584,0.3028999999999993,0.02356189957605692
dem-sierra-L,windows,reveal,receiverMs,p95,15.1394,14.99518,-0.14422000000000068,-0.009526137099224563
dem-sierra-L,windows,reveal,receiverMs,max,16.6319,16.273300000000003,-0.35859999999999914,-0.02156097619634556
dem-sierra-L,windows,reveal,donorMs,mean,0.0,0.0,0.0,
dem-sierra-L,windows,reveal,donorMs,median,0.0,0.0,0.0,
dem-sierra-L,windows,reveal,donorMs,p95,0.0,0.0,0.0,
dem-sierra-L,windows,reveal,donorMs,max,0.0,0.0,0.0,
dem-sierra-L,windows,reveal,reservationMs,mean,0.5427551724137931,0.5481586206896552,0.005403448275862033,0.009955590569190376
dem-sierra-L,windows,reveal,reservationMs,median,0.5584,0.5328,-0.025599999999999956,-0.04584527220630363
dem-sierra-L,windows,reveal,reservationMs,p95,0.70602,0.7445999999999999,0.03857999999999995,0.05464434435285104
dem-sierra-L,windows,reveal,reservationMs,max,0.7651,0.7756,0.010499999999999954,0.013723696248856276
dem-sierra-L,windows,reveal,sampleRepairMs,mean,29.587051724137932,29.233993103448277,-0.3530586206896551,-0.011932876042583862
dem-sierra-L,windows,reveal,sampleRepairMs,median,29.6614,27.3441,-2.3172999999999995,-0.07812510535578221
dem-sierra-L,windows,reveal,sampleRepairMs,p95,41.21496,44.53291999999998,3.317959999999985,0.08050377823974553
dem-sierra-L,windows,reveal,sampleRepairMs,max,44.1582,50.406600000000005,6.248400000000004,0.14150033289400388
dem-sierra-L,windows,reveal,uploadMs,mean,2.1444344808315408,2.2320241393714118,0.087589658539871,0.04084510826644916
dem-sierra-L,windows,reveal,uploadMs,median,2.08270001411438,2.1424999237060547,0.059799909591674805,0.028712685065738208
dem-sierra-L,windows,reveal,uploadMs,p95,2.693399953842163,2.780239963531494,0.08684000968933114,0.03224178034363323
dem-sierra-L,windows,reveal,uploadMs,max,2.8668999671936035,3.0722999572753906,0.2053999900817871,0.07164532855426153
dem-sierra-P,linux,recovery,cpuMs,mean,0.4909156897338107,0.5077377959387377,0.016822106204926968,0.03426679276445288
dem-sierra-P,linux,recovery,cpuMs,median,0.062006499618291855,0.05633150041103363,-0.0056749992072582245,-0.09152265072521693
dem-sierra-P,linux,recovery,cpuMs,p95,0.19776539653539654,0.17415990307927126,-0.02360549345612528,-0.11936109081600788
dem-sierra-P,linux,recovery,cpuMs,max,13.49229907989502,14.172956466674805,0.6806573867797852,0.0504478430806532
dem-sierra-P,linux,recovery,viewMs,mean,0.20764724999999998,0.23413428125,0.026487031250000015,0.12755782342410038
dem-sierra-P,linux,recovery,viewMs,median,0.0,0.0,0.0,
dem-sierra-P,linux,recovery,viewMs,p95,0.0,0.0,0.0,
dem-sierra-P,linux,recovery,viewMs,max,6.644711999999999,7.492297,0.8475850000000005,0.12755782342410038
dem-sierra-P,linux,recovery,receiverMs,mean,0.2024976875,0.20101915625,-0.001478531249999998,-0.007301472269899412
dem-sierra-P,linux,recovery,receiverMs,median,0.0,0.0,0.0,
dem-sierra-P,linux,recovery,receiverMs,p95,0.0,0.0,0.0,
dem-sierra-P,linux,recovery,receiverMs,max,6.479926,6.432613,-0.04731299999999994,-0.007301472269899412
dem-sierra-P,linux,recovery,donorMs,mean,0.0,0.0,0.0,
dem-sierra-P,linux,recovery,donorMs,median,0.0,0.0,0.0,
dem-sierra-P,linux,recovery,donorMs,p95,0.0,0.0,0.0,
dem-sierra-P,linux,recovery,donorMs,max,0.0,0.0,0.0,
dem-sierra-P,linux,recovery,reservationMs,mean,1.4999999999999999e-05,1.15625e-05,-3.437499999999999e-06,-0.22916666666666663
dem-sierra-P,linux,recovery,reservationMs,median,0.0,0.0,0.0,
dem-sierra-P,linux,recovery,reservationMs,p95,0.0,0.0,0.0,
dem-sierra-P,linux,recovery,reservationMs,max,0.00047999999999999996,0.00037,-0.00010999999999999996,-0.22916666666666663
dem-sierra-P,linux,recovery,sampleRepairMs,mean,0.0,0.0,0.0,
