case,system,event,metric,statistic,beforeMs,afterMs,deltaMs,relative
dem-canyon-P,linux,reveal,donorMs,median,6.739226,6.146896,-0.5923300000000005,-0.08789288265447703
dem-canyon-P,linux,reveal,donorMs,p95,10.686570599999994,9.024989599999994,-1.661581,-0.15548308827904067
dem-canyon-P,linux,reveal,donorMs,max,12.887213,10.025101,-2.8621119999999998,-0.22208929114464082
dem-canyon-P,linux,reveal,reservationMs,mean,0.34498927586206896,0.3720965172413793,0.027107241379310365,0.07857415657798072
dem-canyon-P,linux,reveal,reservationMs,median,0.306208,0.347299,0.041091000000000044,0.13419309750235153
dem-canyon-P,linux,reveal,reservationMs,p95,0.7243065999999999,0.6776205999999999,-0.046686000000000005,-0.06445612948991497
dem-canyon-P,linux,reveal,reservationMs,max,0.822632,0.818102,-0.004530000000000034,-0.005506715031751819
dem-canyon-P,linux,reveal,sampleRepairMs,mean,1.4627588965517242,1.4369728275862068,-0.025786068965517384,-0.017628379513742742
dem-canyon-P,linux,reveal,sampleRepairMs,median,1.202246,1.008487,-0.19375900000000001,-0.16116418769536356
dem-canyon-P,linux,reveal,sampleRepairMs,p95,3.609902399999999,3.7676719999999966,0.15776959999999773,0.04370467190470251
dem-canyon-P,linux,reveal,sampleRepairMs,max,5.802390999999999,5.087568,-0.7148229999999991,-0.12319455893268816
