case,sourceFrame,frame,phase,witness,u,v,reference,height,heightResidual,visible,error,futureError,returnError,face,priority,rank
dem-canyon-b50000-transactional-t8,48,16,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.932848448279417,8.9723286163635958,11.464675731630287,624,8.932848448279417,274
dem-canyon-b50000-transactional-t8,48,16,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.2641147614402861,9.2744767366487686,10.546485699245519,-319,11.595674041197892,102
dem-canyon-b50000-transactional-t8,48,16,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.880173598692167,8.8897412975710566,10.095836162809952,-319,11.595674041197892,102
dem-canyon-b50000-transactional-t8,48,16,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.932848448279417,8.9723286163635958,11.464675731630287,624,8.932848448279417,274
dem-canyon-b50000-transactional-t8,48,17,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.2547426864457538,9.2744767366487686,10.546485699245519,-319,11.681453801917675,170
dem-canyon-b50000-transactional-t8,48,17,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.8717215115353998,8.8897412975710566,10.095836162809952,-319,11.681453801917675,170
dem-canyon-b50000-transactional-t8,48,17,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8813910703955194,8.9723286163635958,11.464675731630287,624,8.8813910703955194,358
dem-canyon-b50000-transactional-t8,48,17,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.2547426864457538,9.2744767366487686,10.546485699245519,-319,11.681453801917675,170
dem-canyon-b50000-transactional-t8,48,17,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.8717215115353998,8.8897412975710566,10.095836162809952,-319,11.681453801917675,170
dem-canyon-b50000-transactional-t8,48,17,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8813910703955194,8.9723286163635958,11.464675731630287,624,8.8813910703955194,358
dem-canyon-b50000-transactional-t8,48,18,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.2527563258879351,9.2744767366487686,10.546485699245519,-319,11.787886077640191,236
dem-canyon-b50000-transactional-t8,48,18,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.8703320571057453,8.8897412975710566,10.095836162809952,-319,11.787886077640191,236
dem-canyon-b50000-transactional-t8,48,18,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8390264867092725,8.9723286163635958,11.464675731630287,624,8.8390264867092725,444
dem-canyon-b50000-transactional-t8,48,18,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.2527563258879351,9.2744767366487686,10.546485699245519,-319,11.787886077640191,236
dem-canyon-b50000-transactional-t8,48,18,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.8703320571057453,8.8897412975710566,10.095836162809952,-319,11.787886077640191,236
dem-canyon-b50000-transactional-t8,48,18,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8390264867092725,8.9723286163635958,11.464675731630287,624,8.8390264867092725,444
dem-canyon-b50000-transactional-t8,48,19,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.2581450796371278,9.2744767366487686,10.546485699245519,-319,11.914794244537502,314
dem-canyon-b50000-transactional-t8,48,19,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.8759969638980003,8.8897412975710566,10.095836162809952,-319,11.914794244537502,314
dem-canyon-b50000-transactional-t8,48,19,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8055381186200954,8.9723286163635958,11.464675731630287,624,8.8055381186200954,607
dem-canyon-b50000-transactional-t8,48,19,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.2581450796371278,9.2744767366487686,10.546485699245519,-319,11.914794244537502,314
dem-canyon-b50000-transactional-t8,48,19,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.8759969638980003,8.8897412975710566,10.095836162809952,-319,11.914794244537502,314
dem-canyon-b50000-transactional-t8,48,19,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8055381186200954,8.9723286163635958,11.464675731630287,624,8.8055381186200954,607
dem-canyon-b50000-transactional-t8,48,20,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.270929177547707,9.2744767366487686,10.546485699245519,-319,12.062194238124393,393
dem-canyon-b50000-transactional-t8,48,20,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.888737363271801,8.8897412975710566,10.095836162809952,-319,12.062194238124393,393
dem-canyon-b50000-transactional-t8,48,20,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7807604484714652,8.9723286163635958,11.464675731630287,624,8.7807604484714652,910
dem-canyon-b50000-transactional-t8,48,20,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.270929177547707,9.2744767366487686,10.546485699245519,-319,12.062194238124393,393
dem-canyon-b50000-transactional-t8,48,20,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.888737363271801,8.8897412975710566,10.095836162809952,-319,12.062194238124393,393
dem-canyon-b50000-transactional-t8,48,20,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7807604484714652,8.9723286163635958,11.464675731630287,624,8.7807604484714652,910
dem-canyon-b50000-transactional-t8,48,21,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.2911545621162279,9.2744767366487686,10.546485699245519,-319,12.23028176310749,555
dem-canyon-b50000-transactional-t8,48,21,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.9085989087349127,8.8897412975710566,10.095836162809952,-319,12.23028176310749,555
dem-canyon-b50000-transactional-t8,48,21,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7645709629705877,8.9723286163635958,11.464675731630287,624,8.7645709629705877,1283
dem-canyon-b50000-transactional-t8,48,21,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.2911545621162279,9.2744767366487686,10.546485699245519,-319,12.23028176310749,555
dem-canyon-b50000-transactional-t8,48,21,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.9085989087349127,8.8897412975710566,10.095836162809952,-319,12.23028176310749,555
dem-canyon-b50000-transactional-t8,48,21,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7645709629705877,8.9723286163635958,11.464675731630287,624,8.7645709629705877,1283
dem-canyon-b50000-transactional-t8,48,22,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.3188967727109961,9.2744767366487686,10.546485699245519,-319,12.419427707809888,819
dem-canyon-b50000-transactional-t8,48,22,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.9356555130947246,8.8897412975710566,10.095836162809952,-319,12.419427707809888,819
dem-canyon-b50000-transactional-t8,48,22,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7568921158949742,8.9723286163635958,11.464675731630287,624,8.7568921158949742,1812
dem-canyon-b50000-transactional-t8,48,22,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.3188967727109961,9.2744767366487686,10.546485699245519,-319,12.419427707809888,819
dem-canyon-b50000-transactional-t8,48,22,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.9356555130947246,8.8897412975710566,10.095836162809952,-319,12.419427707809888,819
dem-canyon-b50000-transactional-t8,48,22,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7568921158949742,8.9723286163635958,11.464675731630287,624,8.7568921158949742,1812
dem-canyon-b50000-transactional-t8,48,23,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.3542582592862722,9.2744767366487686,10.546485699245519,-319,12.630185102974856,1199
dem-canyon-b50000-transactional-t8,48,23,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.9700067989961685,8.8897412975710566,10.095836162809952,-319,12.630185102974856,1199
dem-canyon-b50000-transactional-t8,48,23,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7576861141144118,8.9723286163635958,11.464675731630287,624,8.7576861141144118,2519
dem-canyon-b50000-transactional-t8,48,23,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.3542582592862722,9.2744767366487686,10.546485699245519,-319,12.630185102974856,1199
dem-canyon-b50000-transactional-t8,48,23,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,8.9700067989961685,8.8897412975710566,10.095836162809952,-319,12.630185102974856,1199
dem-canyon-b50000-transactional-t8,48,23,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7576861141144118,8.9723286163635958,11.464675731630287,624,8.7576861141144118,2519
dem-canyon-b50000-transactional-t8,48,24,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.3973723723085563,9.2744767366487686,10.546485699245519,-319,12.863286641065873,1734
dem-canyon-b50000-transactional-t8,48,24,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,9.0117819411486035,8.8897412975710566,10.095836162809952,-319,12.863286641065873,1734
dem-canyon-b50000-transactional-t8,48,24,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7669570052780035,8.9723286163635958,11.464675731630287,624,8.7669570052780035,3447
dem-canyon-b50000-transactional-t8,48,24,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.3973723723085563,9.2744767366487686,10.546485699245519,-319,12.863286641065873,1734
dem-canyon-b50000-transactional-t8,48,24,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,1,9.0117819411486035,8.8897412975710566,10.095836162809952,-319,12.863286641065873,1734
dem-canyon-b50000-transactional-t8,48,24,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7669570052780035,8.9723286163635958,11.464675731630287,624,8.7669570052780035,3447
dem-canyon-b50000-transactional-t8,48,25,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.4484034734120677,9.2744767366487686,10.546485699245519,-319,13.119654314850374,2451
dem-canyon-b50000-transactional-t8,48,25,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.0611397897071342,8.8897412975710566,10.095836162809952,-319,13.119654314850374,2451
dem-canyon-b50000-transactional-t8,48,25,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7847492879655782,8.9723286163635958,11.464675731630287,624,8.7847492879655782,4631
dem-canyon-b50000-transactional-t8,48,25,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.4484034734120677,9.2744767366487686,10.546485699245519,-319,13.119654314850374,2451
dem-canyon-b50000-transactional-t8,48,25,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.0611397897071342,8.8897412975710566,10.095836162809952,-319,13.119654314850374,2451
dem-canyon-b50000-transactional-t8,48,25,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7847492879655782,8.9723286163635958,11.464675731630287,624,8.7847492879655782,4631
dem-canyon-b50000-transactional-t8,48,26,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.507550786498534,9.2744767366487686,10.546485699245519,-319,13.400409021553093,3377
dem-canyon-b50000-transactional-t8,48,26,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.118272594309401,8.8897412975710566,10.095836162809952,-319,13.400409021553093,3377
dem-canyon-b50000-transactional-t8,48,26,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8111496863132182,8.9723286163635958,11.464675731630287,624,8.8111496863132182,5901
dem-canyon-b50000-transactional-t8,48,26,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.507550786498534,9.2744767366487686,10.546485699245519,-319,13.400409021553093,3377
dem-canyon-b50000-transactional-t8,48,26,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.118272594309401,8.8897412975710566,10.095836162809952,-319,13.400409021553093,3377
dem-canyon-b50000-transactional-t8,48,26,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8111496863132182,8.9723286163635958,11.464675731630287,624,8.8111496863132182,5901
dem-canyon-b50000-transactional-t8,48,27,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.5750510766859236,9.2744767366487686,10.546485699245519,-319,13.706885735542981,4571
dem-canyon-b50000-transactional-t8,48,27,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.1834085903248415,8.8897412975710566,10.095836162809952,-319,13.706885735542981,4571
dem-canyon-b50000-transactional-t8,48,27,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8462882874658568,8.9723286163635958,11.464675731630287,624,8.8462882874658568,7452
dem-canyon-b50000-transactional-t8,48,27,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.5750510766859236,9.2744767366487686,10.546485699245519,-319,13.706885735542981,4571
dem-canyon-b50000-transactional-t8,48,27,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.1834085903248415,8.8897412975710566,10.095836162809952,-319,13.706885735542981,4571
dem-canyon-b50000-transactional-t8,48,27,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8462882874658568,8.9723286163635958,11.464675731630287,624,8.8462882874658568,7452
dem-canyon-b50000-transactional-t8,48,28,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.6511814332864105,9.2744767366487686,10.546485699245519,-319,14.040644414905394,5822
dem-canyon-b50000-transactional-t8,48,28,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.2568147112372703,8.8897412975710566,10.095836162809952,-319,14.040644414905394,5822
dem-canyon-b50000-transactional-t8,48,28,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.890339138131532,8.9723286163635958,11.464675731630287,624,8.890339138131532,9200
dem-canyon-b50000-transactional-t8,48,28,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.6511814332864105,9.2744767366487686,10.546485699245519,-319,14.040644414905394,5822
dem-canyon-b50000-transactional-t8,48,28,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.2568147112372703,8.8897412975710566,10.095836162809952,-319,14.040644414905394,5822
dem-canyon-b50000-transactional-t8,48,28,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.890339138131532,8.9723286163635958,11.464675731630287,624,8.890339138131532,9200
dem-canyon-b50000-transactional-t8,48,29,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.7362678859632386,9.2744767366487686,10.546485699245519,-319,14.403504918005384,7351
dem-canyon-b50000-transactional-t8,48,29,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.3388048853831567,8.8897412975710566,10.095836162809952,-319,14.403504918005384,7351
dem-canyon-b50000-transactional-t8,48,29,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.9435270340979649,8.9723286163635958,11.464675731630287,624,8.9435270340979649,10933
dem-canyon-b50000-transactional-t8,48,29,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.7362678859632386,9.2744767366487686,10.546485699245519,-319,14.403504918005384,7351
dem-canyon-b50000-transactional-t8,48,29,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.3388048853831567,8.8897412975710566,10.095836162809952,-319,14.403504918005384,7351
dem-canyon-b50000-transactional-t8,48,29,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.9435270340979649,8.9723286163635958,11.464675731630287,624,8.9435270340979649,10933
dem-canyon-b50000-transactional-t8,48,30,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.8306843859554149,9.2744767366487686,10.546485699245519,-319,14.797556211106413,8910
dem-canyon-b50000-transactional-t8,48,30,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.4297391094949781,8.8897412975710566,10.095836162809952,-319,14.797556211106413,8910
dem-canyon-b50000-transactional-t8,48,30,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,9.0061244650379848,8.9723286163635958,11.464675731630287,624,9.0061244650379848,12655
dem-canyon-b50000-transactional-t8,48,30,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.8306843859554149,9.2744767366487686,10.546485699245519,-319,14.797556211106413,8910
dem-canyon-b50000-transactional-t8,48,30,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.4297391094949781,8.8897412975710566,10.095836162809952,-319,14.797556211106413,8910
dem-canyon-b50000-transactional-t8,48,30,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,9.0061244650379848,8.9723286163635958,11.464675731630287,624,9.0061244650379848,12655
dem-canyon-b50000-transactional-t8,48,31,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.9348654011666575,9.2744767366487686,10.546485699245519,-319,15.225203418491986,10387
dem-canyon-b50000-transactional-t8,48,31,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.5300356059974263,8.8897412975710566,10.095836162809952,-319,15.225203418491986,10387
dem-canyon-b50000-transactional-t8,48,31,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,9.0784605347063589,8.9723286163635958,11.464675731630287,624,9.0784605347063589,14084
dem-canyon-b50000-transactional-t8,48,31,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.9348654011666575,9.2744767366487686,10.546485699245519,-319,15.225203418491986,10387
dem-canyon-b50000-transactional-t8,48,31,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.5300356059974263,8.8897412975710566,10.095836162809952,-319,15.225203418491986,10387
dem-canyon-b50000-transactional-t8,48,31,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,9.0784605347063589,8.9723286163635958,11.464675731630287,624,9.0784605347063589,14084
dem-canyon-b50000-transactional-t8,48,32,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.9718474047707915,9.2744767366487686,10.546485699245519,-319,15.375680894488282,10796
dem-canyon-b50000-transactional-t8,48,32,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.5656302036150613,8.8897412975710566,10.095836162809952,-319,15.375680894488282,10796
dem-canyon-b50000-transactional-t8,48,32,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,9.104802500681755,8.9723286163635958,11.464675731630287,624,9.104802500681755,14470
dem-canyon-b50000-transactional-t8,48,32,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.9718474047707915,9.2744767366487686,10.546485699245519,-319,15.375680894488282,10796
dem-canyon-b50000-transactional-t8,48,32,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.5656302036150613,8.8897412975710566,10.095836162809952,-319,15.375680894488282,10796
dem-canyon-b50000-transactional-t8,48,32,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,9.104802500681755,8.9723286163635958,11.464675731630287,624,9.104802500681755,14470
dem-canyon-b50000-transactional-t8,48,33,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.8643027748851608,9.2744767366487686,10.546485699245519,-319,14.936242606389355,9407
dem-canyon-b50000-transactional-t8,48,33,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.4621082399874705,8.8897412975710566,10.095836162809952,-319,14.936242606389355,9407
dem-canyon-b50000-transactional-t8,48,33,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,9.0291360472582394,8.9723286163635958,11.464675731630287,624,9.0291360472582394,13126
dem-canyon-b50000-transactional-t8,48,33,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.8643027748851608,9.2744767366487686,10.546485699245519,-319,14.936242606389355,9407
dem-canyon-b50000-transactional-t8,48,33,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.4621082399874705,8.8897412975710566,10.095836162809952,-319,14.936242606389355,9407
dem-canyon-b50000-transactional-t8,48,33,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,9.0291360472582394,8.9723286163635958,11.464675731630287,624,9.0291360472582394,13126
dem-canyon-b50000-transactional-t8,48,34,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.7666841180450401,9.2744767366487686,10.546485699245519,-319,14.531278524379386,7861
dem-canyon-b50000-transactional-t8,48,34,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.3681039657886416,8.8897412975710566,10.095836162809952,-319,14.531278524379386,7861
dem-canyon-b50000-transactional-t8,48,34,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.9633330183234428,8.9723286163635958,11.464675731630287,624,8.9633330183234428,11584
dem-canyon-b50000-transactional-t8,48,34,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.7666841180450401,9.2744767366487686,10.546485699245519,-319,14.531278524379386,7861
dem-canyon-b50000-transactional-t8,48,34,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.3681039657886416,8.8897412975710566,10.095836162809952,-319,14.531278524379386,7861
dem-canyon-b50000-transactional-t8,48,34,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.9633330183234428,8.9723286163635958,11.464675731630287,624,8.9633330183234428,11584
dem-canyon-b50000-transactional-t8,48,35,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.6785316842961429,9.2744767366487686,10.546485699245519,-319,14.158266861493532,6307
dem-canyon-b50000-transactional-t8,48,35,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.2831748320895962,8.8897412975710566,10.095836162809952,-319,14.158266861493532,6307
dem-canyon-b50000-transactional-t8,48,35,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.9070412774733079,8.9723286163635958,11.464675731630287,624,8.9070412774733079,9739
dem-canyon-b50000-transactional-t8,48,35,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.6785316842961429,9.2744767366487686,10.546485699245519,-319,14.158266861493532,6307
dem-canyon-b50000-transactional-t8,48,35,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.2831748320895962,8.8897412975710566,10.095836162809952,-319,14.158266861493532,6307
dem-canyon-b50000-transactional-t8,48,35,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.9070412774733079,8.9723286163635958,11.464675731630287,624,8.9070412774733079,9739
dem-canyon-b50000-transactional-t8,48,36,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.5994542249220949,9.2744767366487686,10.546485699245519,-319,13.815023661945268,4961
dem-canyon-b50000-transactional-t8,48,36,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.2069441981730922,8.8897412975710566,10.095836162809952,-319,13.815023661945268,4961
dem-canyon-b50000-transactional-t8,48,36,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8599718210051606,8.9723286163635958,11.464675731630287,624,8.8599718210051606,8047
dem-canyon-b50000-transactional-t8,48,36,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.5994542249220949,9.2744767366487686,10.546485699245519,-319,13.815023661945268,4961
dem-canyon-b50000-transactional-t8,48,36,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.2069441981730922,8.8897412975710566,10.095836162809952,-319,13.815023661945268,4961
dem-canyon-b50000-transactional-t8,48,36,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8599718210051606,8.9723286163635958,11.464675731630287,624,8.8599718210051606,8047
dem-canyon-b50000-transactional-t8,48,37,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.5291104104751341,9.2744767366487686,10.546485699245519,-319,13.499640427711473,3745
dem-canyon-b50000-transactional-t8,48,37,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.1390834342318303,8.8897412975710566,10.095836162809952,-319,13.499640427711473,3745
dem-canyon-b50000-transactional-t8,48,37,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8218843328767207,8.9723286163635958,11.464675731630287,624,8.8218843328767207,6383
dem-canyon-b50000-transactional-t8,48,37,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.5291104104751341,9.2744767366487686,10.546485699245519,-319,13.499640427711473,3745
dem-canyon-b50000-transactional-t8,48,37,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.1390834342318303,8.8897412975710566,10.095836162809952,-319,13.499640427711473,3745
dem-canyon-b50000-transactional-t8,48,37,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.8218843328767207,8.9723286163635958,11.464675731630287,624,8.8218843328767207,6383
dem-canyon-b50000-transactional-t8,48,38,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.4672062696702781,9.2744767366487686,10.546485699245519,-319,13.210467702311451,2744
dem-canyon-b50000-transactional-t8,48,38,before,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.0793093977585873,8.8897412975710566,10.095836162809952,-319,13.210467702311451,2744
dem-canyon-b50000-transactional-t8,48,38,before,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7925873693150667,8.9723286163635958,11.464675731630287,624,8.7925873693150667,5032
dem-canyon-b50000-transactional-t8,48,38,after,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,0,9.4672062696702781,9.2744767366487686,10.546485699245519,-319,13.210467702311451,2744
dem-canyon-b50000-transactional-t8,48,38,after,1,0.8359375,1,2.4862990637997737,3.571017324924469,1.0847182611246953,0,9.0793093977585873,8.8897412975710566,10.095836162809952,-319,13.210467702311451,2744
dem-canyon-b50000-transactional-t8,48,38,after,2,0.98828125,1,6.4497974170484866,7.559752345085144,1.1099549280366574,1,8.7925873693150667,8.9723286163635958,11.464675731630287,624,8.7925873693150667,5032
dem-canyon-b50000-transactional-t8,48,39,before,0,0.837890625,1,2.4800869703129136,3.612383708357811,1.1322967380448974,1,9.4134942327517024,9.2744767366487686,10.546485699245519,-319,12.946106286864376,1947
